Stage,Length,Factors,WGS,TPT,Total_Time_ms
128K_z2z_512_sbrr,512,"[4, 4, 2, 2, 2, 2, 2]",256,128,325.07669945454546
128K_z2z_512_sbrr,512,"[4, 2, 2, 2, 2, 2, 2, 2]",256,128,325.3801929090909
128K_z2z_512_sbrr,512,"[4, 2, 2, 2, 2, 2, 2, 2]",128,128,325.58275927272723
128K_z2z_512_sbrr,512,"[8, 8, 4, 2]",128,64,325.7527378181818
128K_z2z_256_sbrr,256,"[16, 4, 4]",64,64,325.767926
128K_z2z_512_sbrr,512,"[4, 4, 4, 4, 2]",256,256,325.9117559090909
128K_z2z_512_sbrr,512,"[8, 8, 2, 2, 2]",64,64,326.03105045454544
128K_z2z_512_sbrr,512,"[8, 4, 4, 4]",128,64,326.0921174545454
128K_z2z_512_sbrr,512,"[4, 4, 4, 4, 2]",64,64,326.1290148181818
128K_z2z_512_sbrr,512,"[8, 4, 2, 2, 2, 2]",256,256,326.46410954545456
128K_z2z_256_sbrr,256,"[8, 2, 2, 2, 2, 2]",256,256,326.78299363636364
128K_z2z_512_sbrr,512,"[8, 8, 4, 2]",128,128,327.2113555454546
128K_z2z_512_sbrr,512,"[8, 8, 2, 2, 2]",128,128,327.27494945454544
128K_z2z_512_sbrr,512,"[4, 4, 4, 2, 2, 2]",512,256,327.28121372727276
128K_z2z_256_sbrr,256,"[4, 4, 4, 2, 2]",512,256,327.4211634545454
128K_z2z_512_sbrr,512,"[8, 8, 4, 2]",256,128,327.5092399090909
128K_z2z_512_sbrr,512,"[8, 8, 2, 2, 2]",128,64,327.8981713636364
128K_z2z_256_sbrr,256,"[16, 8, 2]",256,32,327.93162581818183
128K_z2z_512_sbrr,512,"[8, 4, 4, 2, 2]",64,64,328.95770527272725
128K_z2z_512_sbrr,512,"[4, 4, 4, 4, 2]",512,256,329.0883923636364
128K_z2z_512_sbrr,512,"[4, 4, 4, 4, 2]",128,64,329.11304381818184
128K_z2z_512_sbrr,512,"[8, 8, 8]",256,128,329.28808854545457
128K_z2z_512_sbrr,512,"[4, 4, 4, 2, 2, 2]",64,64,329.63944572727274
128K_z2z_512_sbrr,512,"[8, 8, 2, 2, 2]",256,128,329.7228991818182
128K_z2z_512_sbrr,512,"[8, 4, 2, 2, 2, 2]",64,64,330.2822518181818
128K_z2z_256_sbrr,256,"[4, 4, 4, 4]",512,256,330.6147895454546
128K_z2z_512_sbrr,512,"[8, 4, 4, 2, 2]",128,64,330.6280801818182
128K_z2z_512_sbrr,512,"[8, 8, 8]",128,128,330.99495354545456
128K_z2z_512_sbrr,512,"[8, 4, 4, 2, 2]",256,256,331.02484636363636
128K_z2z_256_sbrr,256,"[4, 4, 4, 4]",256,64,331.20961872727275
128K_z2z_256_sbrr,256,"[16, 8, 2]",512,32,331.6755064545454
128K_z2z_512_sbrr,512,"[8, 2, 2, 2, 2, 2, 2]",64,64,332.05644318181817
128K_z2z_512_sbrr,512,"[8, 4, 4, 4]",256,256,332.1744060909091
128K_z2z_512_sbrr,512,"[8, 2, 2, 2, 2, 2, 2]",512,256,332.1974659090909
128K_z2z_512_sbrr,512,"[4, 4, 4, 2, 2, 2]",128,64,332.33936863636364
128K_z2z_512_sbrr,512,"[4, 4, 2, 2, 2, 2, 2]",64,64,332.4116915454546
128K_z2z_512_sbrr,512,"[16, 8, 4]",64,64,332.45716627272725
128K_z2z_256_sbrr,256,"[2, 2, 2, 2, 2, 2, 2, 2]",512,64,332.98876927272727
128K_z2z_512_sbrr,512,"[8, 4, 2, 2, 2, 2]",128,64,333.1802732727273
128K_z2z_256_sbrr,256,"[16, 2, 2, 2, 2]",256,128,333.59728581818183
128K_z2z_512_sbrr,512,"[8, 4, 2, 2, 2, 2]",512,256,333.6278103636364
128K_z2z_256_sbrr,256,"[2, 2, 2, 2, 2, 2, 2, 2]",512,128,333.63670509090906
128K_z2z_512_sbrr,512,"[16, 4, 4, 2]",64,64,333.67086790909093
128K_z2z_256_sbrr,256,"[8, 4, 2, 2, 2]",256,256,333.7963664545454
128K_z2z_512_sbrr,512,"[4, 2, 2, 2, 2, 2, 2, 2]",512,512,333.90699154545456
128K_z2z_256_sbrr,256,"[16, 2, 2, 2, 2]",128,128,333.9602781818182
128K_z2z_256_sbrr,256,"[8, 8, 4]",512,32,334.31018118181817
128K_z2z_512_sbrr,512,"[8, 8, 2, 2, 2]",256,256,334.48514527272727
128K_z2z_256_sbrr,256,"[4, 2, 2, 2, 2, 2, 2]",512,128,334.502233
128K_z2z_512_sbrr,512,"[4, 2, 2, 2, 2, 2, 2, 2]",64,64,334.6471346363636
128K_z2z_512_sbrr,512,"[4, 4, 2, 2, 2, 2, 2]",128,64,334.66607254545454
128K_z2z_512_sbrr,512,"[16, 8, 4]",128,64,334.7451899090909
128K_z2z_256_sbrr,256,"[16, 4, 2, 2]",128,128,334.9899224545454
128K_z2z_256_sbrr,256,"[4, 4, 2, 2, 2, 2]",512,128,334.99310127272724
128K_z2z_256_sbrr,256,"[4, 4, 4, 2, 2]",512,64,335.2840146363636
128K_z2z_256_sbrr,256,"[4, 4, 4, 4]",1024,64,335.4252456363636
128K_z2z_256_sbrr,256,"[16, 8, 2]",64,16,335.83194609090907
128K_z2z_512_sbrr,512,"[16, 4, 4, 2]",128,128,335.8843750909091
128K_z2z_256_sbrr,256,"[8, 8, 4]",128,32,335.8965078181818
128K_z2z_512_sbrr,512,"[8, 2, 2, 2, 2, 2, 2]",128,64,335.969693
128K_z2z_256_sbrr,256,"[4, 4, 4, 2, 2]",256,64,336.1682472727272
128K_z2z_512_sbrr,512,"[16, 4, 2, 2, 2]",64,64,336.24863127272727
128K_z2z_512_sbrr,512,"[8, 4, 4, 2, 2]",512,256,336.26590627272725
128K_z2z_256_sbrr,256,"[16, 8, 2]",128,16,336.3472038181818
128K_z2z_256_sbrr,256,"[4, 4, 4, 2, 2]",1024,64,336.45270009090905
128K_z2z_256_sbrr,256,"[2, 2, 2, 2, 2, 2, 2, 2]",512,512,336.55348036363637
128K_z2z_256_sbrr,256,"[8, 8, 4]",256,32,336.7539294545454
128K_z2z_256_sbrr,256,"[4, 4, 2, 2, 2, 2]",256,64,336.7593
128K_z2z_512_sbrr,512,"[16, 4, 4, 2]",128,64,336.89598645454544
128K_z2z_256_sbrr,256,"[8, 2, 2, 2, 2, 2]",512,256,337.0552149090909
128K_z2z_512_sbrr,512,"[16, 4, 4, 2]",256,128,337.38576045454545
128K_z2z_512_sbrr,512,"[8, 8, 8]",64,32,337.41788590909096
128K_z2z_256_sbrr,256,"[8, 4, 2, 2, 2]",1024,64,337.4440561818182
128K_z2z_512_sbrr,512,"[16, 8, 2, 2]",64,64,337.48409036363637
128K_z2z_256_sbrr,256,"[4, 2, 2, 2, 2, 2, 2]",512,512,337.71013027272727
128K_z2z_512_sbrr,512,"[16, 4, 2, 2, 2]",128,128,337.75268045454544
128K_z2z_512_sbrr,512,"[16, 2, 2, 2, 2, 2]",64,64,337.76846690909093
128K_z2z_256_sbrr,256,"[4, 4, 4, 4]",256,32,337.99736854545455
128K_z2z_256_sbrr,256,"[8, 8, 4]",1024,64,338.124586
128K_z2z_256_sbrr,256,"[4, 4, 4, 4]",512,64,338.14112345454544
128K_z2z_256_sbrr,256,"[16, 8, 2]",128,32,338.14885272727275
128K_z2z_256_sbrr,256,"[8, 4, 2, 2, 2]",256,64,338.2059068181818
128K_z2z_512_sbrr,512,"[4, 4, 2, 2, 2, 2, 2]",512,512,338.3500860909091
128K_z2z_256_sbrr,256,"[16, 8, 2]",256,16,338.3900648181818
128K_z2z_512_sbrr,512,"[16, 8, 2, 2]",128,64,338.54123827272724
128K_z2z_256_sbrr,256,"[8, 8, 4]",256,64,338.6005118181818
128K_z2z_256_sbrr,256,"[16, 16]",128,64,338.740456
128K_z2z_256_sbrr,256,"[4, 4, 2, 2, 2, 2]",512,64,338.75659445454545
128K_z2z_256_sbrr,256,"[8, 4, 2, 2, 2]",512,256,338.8056086363636
128K_z2z_512_sbrr,512,"[16, 4, 2, 2, 2]",128,64,338.9922848181818
128K_z2z_512_sbrr,512,"[4, 2, 2, 2, 2, 2, 2, 2]",1024,512,339.00024209090907
128K_z2z_256_sbrr,256,"[16, 4, 4]",128,128,339.183254
128K_z2z_256_sbrr,256,"[2, 2, 2, 2, 2, 2, 2, 2]",1024,128,339.246053
128K_z2z_512_sbrr,512,"[16, 16, 2]",64,32,339.27483745454543
128K_z2z_256_sbrr,256,"[16, 4, 4]",256,128,339.29670372727276
128K_z2z_256_sbrr,256,"[16, 16]",64,64,339.32205163636365
128K_z2z_256_sbrr,256,"[4, 2, 2, 2, 2, 2, 2]",256,64,339.3623656363636
128K_z2z_256_sbrr,256,"[16, 4, 2, 2]",256,128,339.5506608181818
128K_z2z_256_sbrr,256,"[8, 8, 2, 2]",256,256,339.61336254545455
128K_z2z_256_sbrr,256,"[8, 8, 2, 2]",512,32,339.7678441818182
128K_z2z_512_sbrr,512,"[4, 2, 2, 2, 2, 2, 2, 2]",128,64,339.87458763636363
128K_z2z_512_sbrr,512,"[8, 8, 4, 2]",256,256,340.38640027272726
128K_z2z_256_sbrr,256,"[8, 8, 2, 2]",512,64,340.38699027272725
128K_z2z_256_sbrr,256,"[4, 2, 2, 2, 2, 2, 2]",512,64,340.65420545454543
128K_z2z_256_sbrr,256,"[4, 4, 4, 4]",512,32,340.7142785454546
128K_z2z_512_sbrr,512,"[8, 4, 4, 4]",512,256,340.73108509090906
128K_z2z_512_sbrr,512,"[4, 4, 2, 2, 2, 2, 2]",1024,512,340.92611290909093
128K_z2z_512_sbrr,512,"[16, 2, 2, 2, 2, 2]",256,128,341.2209910909091
128K_z2z_512_sbrr,512,"[8, 8, 2, 2, 2]",512,256,341.26822836363635
128K_z2z_512_sbrr,512,"[16, 8, 4]",64,32,341.562296
128K_z2z_512_sbrr,512,"[16, 16, 2]",64,64,341.65451
128K_z2z_256_sbrr,256,"[4, 4, 2, 2, 2, 2]",1024,64,341.69820472727275
128K_z2z_256_sbrr,256,"[8, 4, 2, 2, 2]",512,64,341.76624263636364
128K_z2z_256_sbrr,256,"[4, 2, 2, 2, 2, 2, 2]",1024,128,341.79084645454543
128K_z2z_256_sbrr,256,"[8, 8, 4]",512,64,341.940058
128K_z2z_512_sbrr,512,"[4, 4, 4, 2, 2, 2]",512,512,341.94340227272727
128K_z2z_256_sbrr,256,"[8, 8, 2, 2]",128,32,342.1432602727273
128K_z2z_256_sbrr,256,"[8, 8, 2, 2]",256,32,342.15463872727275
128K_z2z_256_sbrr,256,"[8, 2, 2, 2, 2, 2]",1024,64,342.1834686363636
128K_z2z_256_sbrr,256,"[4, 4, 2, 2, 2, 2]",1024,128,342.45821218181817
128K_z2z_512_sbrr,512,"[16, 4, 2, 2, 2]",256,128,342.4658452727273
128K_z2z_512_sbrr,512,"[8, 4, 4, 4]",64,32,342.7930301818182
128K_z2z_256_sbrr,256,"[16, 8, 2]",256,64,342.7940951818182
128K_z2z_512_sbrr,512,"[16, 2, 2, 2, 2, 2]",128,64,342.8753705454546
128K_z2z_512_sbrr,512,"[4, 4, 4, 2, 2, 2]",1024,512,343.03749463636365
128K_z2z_256_sbrr,256,"[4, 4, 4, 4]",128,32,343.04140009090906
128K_z2z_256_sbrr,256,"[8, 8, 2, 2]",256,64,343.08214636363635
128K_z2z_512_sbrr,512,"[16, 16, 2]",128,64,343.12397045454543
128K_z2z_256_sbrr,256,"[8, 2, 2, 2, 2, 2]",512,64,343.20974481818183
128K_z2z_256_sbrr,256,"[8, 4, 2, 2, 2]",1024,128,343.3280597272728
128K_z2z_256_sbrr,256,"[4, 2, 2, 2, 2, 2, 2]",1024,512,343.59488163636365
128K_z2z_256_sbrr,256,"[8, 2, 2, 2, 2, 2]",256,64,343.7398340909091
128K_z2z_512_sbrr,512,"[16, 8, 2, 2]",128,128,343.79773354545455
128K_z2z_512_sbrr,512,"[16, 8, 2, 2]",256,128,344.303736
128K_z2z_256_sbrr,256,"[8, 4, 2, 2, 2]",256,32,344.4201499090909
128K_z2z_256_sbrr,256,"[4, 4, 4, 2, 2]",512,128,344.4999401818182
128K_z2z_512_sbrr,512,"[16, 8, 4]",256,128,344.61748563636365
128K_z2z_256_sbrr,256,"[4, 4, 2, 2, 2, 2]",512,512,344.7001885454546
128K_z2z_256_sbrr,256,"[4, 4, 4, 2, 2]",512,32,344.7118959090909
128K_z2z_512_sbrr,512,"[8, 8, 8]",256,256,344.91823354545454
128K_z2z_256_sbrr,256,"[8, 8, 2, 2]",1024,64,345.09910345454546
128K_z2z_256_sbrr,256,"[2, 2, 2, 2, 2, 2, 2, 2]",1024,512,345.1997824545454
128K_z2z_512_sbrr,512,"[4, 4, 4, 4, 2]",512,512,345.21459090909093
128K_z2z_256_sbrr,256,"[8, 4, 2, 2, 2]",512,32,345.43540654545455
128K_z2z_256_sbrr,256,"[4, 2, 2, 2, 2, 2, 2]",1024,64,345.54274136363637
128K_z2z_512_sbrr,512,"[16, 4, 4, 2]",64,32,345.65132081818183
128K_z2z_512_sbrr,512,"[8, 2, 2, 2, 2, 2, 2]",512,512,345.6762662727273
128K_z2z_512_sbrr,512,"[16, 8, 4]",128,128,345.8290849090909
128K_z2z_256_sbrr,256,"[8, 2, 2, 2, 2, 2]",512,128,345.9915929090909
128K_z2z_512_sbrr,512,"[16, 2, 2, 2, 2, 2]",128,128,346.01274909090904
128K_z2z_256_sbrr,256,"[4, 4, 4, 4]",512,128,346.1127640909091
128K_z2z_256_sbrr,256,"[4, 4, 4, 2, 2]",1024,128,346.2828753636364
128K_z2z_256_sbrr,256,"[8, 2, 2, 2, 2, 2]",1024,128,346.384854
128K_z2z_256_sbrr,256,"[16, 4, 4]",256,16,346.59158990909094
128K_z2z_256_sbrr,256,"[16, 16]",128,16,346.63802236363637
128K_z2z_256_sbrr,256,"[8, 4, 4, 2]",256,16,347.0854146363636
128K_z2z_256_sbrr,256,"[4, 4, 4, 2, 2]",128,32,347.1682348181818
128K_z2z_256_sbrr,256,"[4, 4, 4, 4]",1024,128,347.2507318181818
128K_z2z_256_sbrr,256,"[8, 4, 2, 2, 2]",512,128,347.51813227272726
128K_z2z_256_sbrr,256,"[8, 4, 2, 2, 2]",128,32,347.654738
128K_z2z_512_sbrr,512,"[16, 8, 2, 2]",64,32,347.68900545454545
128K_z2z_256_sbrr,256,"[2, 2, 2, 2, 2, 2, 2, 2]",1024,64,347.7689986363636
128K_z2z_256_sbrr,256,"[8, 4, 4, 2]",128,16,348.5955635454546
128K_z2z_256_sbrr,256,"[8, 8, 4]",256,256,348.6239305454546
128K_z2z_256_sbrr,256,"[4, 4, 4, 2, 2]",256,32,349.3166153636364
128K_z2z_512_sbrr,512,"[8, 8, 4, 2]",512,256,349.61738627272723
128K_z2z_512_sbrr,512,"[16, 2, 2, 2, 2, 2]",256,256,349.6534357272727
128K_z2z_256_sbrr,256,"[4, 4, 4, 4]",512,512,349.68538054545456
128K_z2z_256_sbrr,256,"[16, 4, 4]",256,32,349.75321
128K_z2z_512_sbrr,512,"[8, 8, 4, 2]",64,32,349.8286511818182
128K_z2z_256_sbrr,256,"[16, 16]",64,16,349.85615954545455
128K_z2z_512_sbrr,512,"[8, 4, 4, 2, 2]",64,32,350.3111922727272
128K_z2z_256_sbrr,256,"[2, 2, 2, 2, 2, 2, 2, 2]",256,64,350.4288547272727
128K_z2z_256_sbrr,256,"[4, 4, 2, 2, 2, 2]",256,32,350.4648348181818
128K_z2z_512_sbrr,512,"[4, 4, 4, 4, 2]",64,32,350.5632805454546
128K_z2z_256_sbrr,256,"[4, 4, 2, 2, 2, 2]",1024,512,350.97653336363635
128K_z2z_256_sbrr,256,"[16, 4, 4]",128,32,351.0931530909091
128K_z2z_256_sbrr,256,"[8, 4, 4, 2]",64,16,351.5252261818182
128K_z2z_256_sbrr,256,"[16, 16]",256,16,351.6578076363636
128K_z2z_256_sbrr,256,"[8, 8, 2, 2]",1024,128,351.67525209090905
128K_z2z_256_sbrr,256,"[16, 8, 2]",512,64,351.80248109090905
128K_z2z_512_sbrr,512,"[8, 4, 2, 2, 2, 2]",512,512,351.86919863636365
128K_z2z_512_sbrr,512,"[8, 8, 2, 2, 2]",64,32,351.9529256363636
128K_z2z_256_sbrr,256,"[4, 4, 4, 2, 2]",512,512,351.9752083636364
128K_z2z_512_sbrr,512,"[8, 8, 8]",512,256,352.0869624545454
