Mode,Stage,Length,Factors,WGS,TPT,GPU_Time_ms
d2z,N=65536_Stage2_128_sbcc,128,"[4, 4, 2, 2, 2]",1024,64,2.878179
d2z,N=65536_Stage1_256_sbrc,256,"[8, 4, 4, 2]",1024,128,2.881596
d2z,N=65536_Stage2_128_sbcc,128,"[8, 2, 2, 2, 2]",128,64,2.883067
d2z,N=65536_Stage2_128_sbcc,128,"[2, 2, 2, 2, 2, 2, 2]",64,32,2.885378
d2z,N=65536_Stage2_128_sbcc,128,"[4, 4, 4, 2]",64,32,2.885656
d2z,N=65536_Stage2_128_sbcc,128,"[2, 2, 2, 2, 2, 2, 2]",64,16,2.88583
d2z,N=65536_Stage1_256_sbrc,256,"[8, 8, 2, 2]",1024,128,2.895038
d2z,N=65536_Stage1_256_sbrc,256,"[2, 2, 2, 2, 2, 2, 2, 2]",128,16,2.895139
d2z,N=65536_Stage1_256_sbrc,256,"[16, 16]",256,128,2.896928
d2z,N=65536_Stage1_256_sbrc,256,"[2, 2, 2, 2, 2, 2, 2, 2]",256,16,2.89898
d2z,N=65536_Stage2_128_sbcc,128,"[2, 2, 2, 2, 2, 2, 2]",128,16,2.899085
d2z,N=65536_Stage1_256_sbrc,256,"[16, 4, 2, 2]",512,128,2.899211
d2z,N=65536_Stage2_128_sbcc,128,"[4, 2, 2, 2, 2, 2]",128,64,2.900802
d2z,N=65536_Stage2_128_sbcc,128,"[8, 8, 2]",128,64,2.901189
d2z,N=65536_Stage2_128_sbcc,128,"[8, 2, 2, 2, 2]",1024,32,2.901496
d2z,N=65536_Stage2_128_sbcc,128,"[8, 2, 2, 2, 2]",512,32,2.903735
d2z,N=65536_Stage1_256_sbrc,256,"[8, 2, 2, 2, 2, 2]",1024,128,2.909102
d2z,N=65536_Stage2_128_sbcc,128,"[4, 2, 2, 2, 2, 2]",1024,32,2.912128
d2z,N=65536_Stage2_128_sbcc,128,"[8, 4, 4]",128,64,2.912652
d2z,N=65536_Stage2_128_sbcc,128,"[4, 2, 2, 2, 2, 2]",512,32,2.913134
d2z,N=65536_Stage2_128_sbcc,128,"[16, 4, 2]",128,64,2.922643
d2z,N=65536_Stage1_256_sbrc,256,"[8, 8, 2, 2]",512,64,2.923793
d2z,N=65536_Stage1_256_sbrc,256,"[8, 8, 2, 2]",1024,64,2.925103
d2z,N=65536_Stage2_128_sbcc,128,"[4, 2, 2, 2, 2, 2]",1024,64,2.925872
d2z,N=65536_Stage1_256_sbrc,256,"[16, 16]",1024,64,2.927285
d2z,N=65536_Stage1_256_sbrc,256,"[16, 16]",512,64,2.927851
d2z,N=65536_Stage1_256_sbrc,256,"[16, 8, 2]",512,128,2.931506
d2z,N=65536_Stage1_256_sbrc,256,"[16, 2, 2, 2, 2]",512,128,2.93444
d2z,N=65536_Stage2_128_sbcc,128,"[4, 4, 2, 2, 2]",128,64,2.935065
d2z,N=65536_Stage2_128_sbcc,128,"[8, 4, 2, 2]",1024,128,2.939343
d2z,N=65536_Stage2_128_sbcc,128,"[2, 2, 2, 2, 2, 2, 2]",128,64,2.939633
d2z,N=65536_Stage2_128_sbcc,128,"[4, 4, 2, 2, 2]",512,128,2.943081
d2z,N=65536_Stage2_128_sbcc,128,"[8, 2, 2, 2, 2]",1024,128,2.94369
d2z,N=65536_Stage2_128_sbcc,128,"[8, 4, 4]",1024,64,2.944708
d2z,N=65536_Stage2_128_sbcc,128,"[8, 8, 2]",64,32,2.949597
d2z,N=65536_Stage2_128_sbcc,128,"[8, 4, 2, 2]",256,16,2.952448
d2z,N=65536_Stage2_128_sbcc,128,"[4, 2, 2, 2, 2, 2]",512,128,2.954515
d2z,N=65536_Stage2_128_sbcc,128,"[4, 4, 4, 2]",512,128,2.955037
d2z,N=65536_Stage2_128_sbcc,128,"[8, 4, 2, 2]",512,16,2.955065
d2z,N=65536_Stage2_128_sbcc,128,"[16, 2, 2, 2]",128,64,2.95626
d2z,N=65536_Stage2_128_sbcc,128,"[8, 4, 2, 2]",1024,16,2.956536
d2z,N=65536_Stage2_128_sbcc,128,"[16, 2, 2, 2]",1024,16,2.958819
d2z,N=65536_Stage2_128_sbcc,128,"[16, 2, 2, 2]",256,16,2.959283
d2z,N=65536_Stage2_128_sbcc,128,"[16, 2, 2, 2]",512,16,2.959386
d2z,N=65536_Stage2_128_sbcc,128,"[4, 4, 4, 2]",1024,16,2.96935
d2z,N=65536_Stage2_128_sbcc,128,"[4, 4, 4, 2]",512,16,2.971386
d2z,N=65536_Stage1_256_sbrc,256,"[2, 2, 2, 2, 2, 2, 2, 2]",64,64,2.97149
d2z,N=65536_Stage2_128_sbcc,128,"[16, 4, 2]",64,32,2.972026
d2z,N=65536_Stage2_128_sbcc,128,"[16, 2, 2, 2]",64,32,2.972549
d2z,N=65536_Stage2_128_sbcc,128,"[4, 4, 4, 2]",256,16,2.974818
d2z,N=65536_Stage1_256_sbrc,256,"[16, 4, 2, 2]",128,128,2.982299
d2z,N=65536_Stage1_256_sbrc,256,"[4, 4, 2, 2, 2, 2]",64,64,2.987007
d2z,N=65536_Stage2_128_sbcc,128,"[4, 4, 4, 2]",128,64,2.992869
d2z,N=65536_Stage2_128_sbcc,128,"[8, 4, 2, 2]",256,128,3.001379
d2z,N=65536_Stage1_256_sbrc,256,"[4, 2, 2, 2, 2, 2, 2]",64,64,3.003008
d2z,N=65536_Stage2_128_sbcc,128,"[4, 4, 2, 2, 2]",1024,128,3.007065
d2z,N=65536_Stage1_256_sbrc,256,"[4, 4, 4, 4]",64,64,3.007522
d2z,N=65536_Stage2_128_sbcc,128,"[16, 2, 2, 2]",512,128,3.00884
d2z,N=65536_Stage2_128_sbcc,128,"[8, 4, 4]",512,128,3.010994
d2z,N=65536_Stage1_256_sbrc,256,"[4, 4, 4, 2, 2]",64,64,3.013844
d2z,N=65536_Stage2_128_sbcc,128,"[8, 8, 2]",512,128,3.014179
d2z,N=65536_Stage2_128_sbcc,128,"[16, 4, 2]",512,128,3.015168
d2z,N=65536_Stage2_128_sbcc,128,"[8, 2, 2, 2, 2]",256,128,3.015807
d2z,N=65536_Stage1_256_sbrc,256,"[16, 8, 2]",128,128,3.016015
d2z,N=65536_Stage1_256_sbrc,256,"[8, 8, 4]",1024,128,3.018396
d2z,N=65536_Stage1_256_sbrc,256,"[8, 4, 4, 2]",128,128,3.01984
d2z,N=65536_Stage2_128_sbcc,128,"[2, 2, 2, 2, 2, 2, 2]",512,128,3.022804
d2z,N=65536_Stage1_256_sbrc,256,"[8, 4, 2, 2, 2]",128,128,3.025743
d2z,N=65536_Stage1_256_sbrc,256,"[4, 2, 2, 2, 2, 2, 2]",128,128,3.025845
d2z,N=65536_Stage1_256_sbrc,256,"[8, 2, 2, 2, 2, 2]",128,128,3.026834
d2z,N=65536_Stage2_128_sbcc,128,"[2, 2, 2, 2, 2, 2, 2]",1024,64,3.030194
d2z,N=65536_Stage2_128_sbcc,128,"[16, 8]",64,32,3.030309
d2z,N=65536_Stage2_128_sbcc,128,"[4, 4, 4, 2]",1024,128,3.031385
d2z,N=65536_Stage1_256_sbrc,256,"[2, 2, 2, 2, 2, 2, 2, 2]",128,128,3.032287
d2z,N=65536_Stage2_128_sbcc,128,"[2, 2, 2, 2, 2, 2, 2]",1024,32,3.033336
d2z,N=65536_Stage2_128_sbcc,128,"[2, 2, 2, 2, 2, 2, 2]",512,32,3.034165
d2z,N=65536_Stage2_128_sbcc,128,"[8, 8, 2]",1024,128,3.051764
d2z,N=65536_Stage1_256_sbrc,256,"[4, 4, 4, 4]",128,128,3.053484
d2z,N=65536_Stage1_256_sbrc,256,"[8, 4, 4, 2]",512,256,3.054192
d2z,N=65536_Stage1_256_sbrc,256,"[16, 2, 2, 2, 2]",128,128,3.055476
d2z,N=65536_Stage1_256_sbrc,256,"[4, 4, 4, 2, 2]",128,128,3.060507
d2z,N=65536_Stage1_256_sbrc,256,"[16, 4, 4]",128,128,3.063652
d2z,N=65536_Stage1_256_sbrc,256,"[16, 16]",512,128,3.066177
d2z,N=65536_Stage2_128_sbcc,128,"[4, 2, 2, 2, 2, 2]",1024,128,3.074005
d2z,N=65536_Stage2_128_sbcc,128,"[8, 2, 2, 2, 2]",512,16,3.07479
d2z,N=65536_Stage2_128_sbcc,128,"[8, 2, 2, 2, 2]",1024,16,3.074934
d2z,N=65536_Stage2_128_sbcc,128,"[8, 2, 2, 2, 2]",256,16,3.077071
d2z,N=65536_Stage1_256_sbrc,256,"[4, 4, 2, 2, 2, 2]",128,128,3.080201
d2z,N=65536_Stage2_128_sbcc,128,"[4, 2, 2, 2, 2, 2]",256,128,3.094195
d2z,N=65536_Stage1_256_sbrc,256,"[8, 4, 2, 2, 2]",512,256,3.094755
d2z,N=65536_Stage1_256_sbrc,256,"[4, 2, 2, 2, 2, 2, 2]",512,256,3.098761
d2z,N=65536_Stage2_128_sbcc,128,"[4, 4, 2, 2, 2]",256,128,3.100128
d2z,N=65536_Stage1_256_sbrc,256,"[8, 8, 4]",64,64,3.104361
d2z,N=65536_Stage1_256_sbrc,256,"[4, 4, 2, 2, 2, 2]",512,256,3.108768
d2z,N=65536_Stage2_128_sbcc,128,"[8, 4, 4]",256,128,3.11322
d2z,N=65536_Stage1_256_sbrc,256,"[8, 2, 2, 2, 2, 2]",512,256,3.113483
d2z,N=65536_Stage2_128_sbcc,128,"[4, 4, 2, 2, 2]",256,16,3.113523
d2z,N=65536_Stage2_128_sbcc,128,"[4, 4, 2, 2, 2]",1024,16,3.115037
d2z,N=65536_Stage2_128_sbcc,128,"[4, 4, 2, 2, 2]",512,16,3.11668
d2z,N=65536_Stage2_128_sbcc,128,"[4, 4, 4, 2]",256,128,3.119279
d2z,N=65536_Stage1_256_sbrc,256,"[2, 2, 2, 2, 2, 2, 2, 2]",512,256,3.121043
d2z,N=65536_Stage1_256_sbrc,256,"[8, 8, 2, 2]",128,128,3.1266
d2z,N=65536_Stage1_256_sbrc,256,"[4, 4, 4, 4]",512,256,3.129276
d2z,N=65536_Stage2_128_sbcc,128,"[16, 8]",128,64,3.13649
d2z,N=65536_Stage1_256_sbrc,256,"[8, 8, 4]",128,128,3.138982
d2z,N=65536_Stage2_128_sbcc,128,"[16, 4, 2]",256,128,3.142673
d2z,N=65536_Stage2_128_sbcc,128,"[16, 2, 2, 2]",256,128,3.147181
d2z,N=65536_Stage1_256_sbrc,256,"[4, 4, 4, 2, 2]",512,256,3.157233
d2z,N=65536_Stage1_256_sbrc,256,"[4, 2, 2, 2, 2, 2, 2]",1024,256,3.157626
d2z,N=65536_Stage2_128_sbcc,128,"[8, 8, 2]",256,128,3.164331
d2z,N=65536_Stage1_256_sbrc,256,"[16, 16]",64,64,3.168536
d2z,N=65536_Stage1_256_sbrc,256,"[16, 16]",128,128,3.17095
d2z,N=65536_Stage1_256_sbrc,256,"[8, 2, 2, 2, 2, 2]",64,64,3.182091
d2z,N=65536_Stage2_128_sbcc,128,"[8, 4, 4]",1024,128,3.183429
d2z,N=65536_Stage2_128_sbcc,128,"[2, 2, 2, 2, 2, 2, 2]",256,128,3.184288
d2z,N=65536_Stage2_128_sbcc,128,"[2, 2, 2, 2, 2, 2, 2]",1024,128,3.185103
d2z,N=65536_Stage1_256_sbrc,256,"[4, 4, 4, 4]",1024,256,3.185877
d2z,N=65536_Stage1_256_sbrc,256,"[4, 4, 2, 2, 2, 2]",1024,256,3.19703
d2z,N=65536_Stage1_256_sbrc,256,"[8, 8, 2, 2]",64,64,3.2073
d2z,N=65536_Stage1_256_sbrc,256,"[16, 4, 4]",256,256,3.208563
d2z,N=65536_Stage2_128_sbcc,128,"[4, 2, 2, 2, 2, 2]",1024,16,3.212216
d2z,N=65536_Stage2_128_sbcc,128,"[4, 2, 2, 2, 2, 2]",256,16,3.21325
d2z,N=65536_Stage2_128_sbcc,128,"[4, 2, 2, 2, 2, 2]",512,16,3.215111
d2z,N=65536_Stage1_256_sbrc,256,"[16, 4, 4]",512,256,3.216234
d2z,N=65536_Stage1_256_sbrc,256,"[4, 4, 4, 2, 2]",1024,256,3.217001
d2z,N=65536_Stage1_256_sbrc,256,"[2, 2, 2, 2, 2, 2, 2, 2]",1024,256,3.219371
d2z,N=65536_Stage1_256_sbrc,256,"[8, 4, 4, 2]",256,256,3.228248
d2z,N=65536_Stage1_256_sbrc,256,"[8, 8, 4]",512,256,3.231997
d2z,N=65536_Stage1_256_sbrc,256,"[8, 2, 2, 2, 2, 2]",256,256,3.237265
d2z,N=65536_Stage1_256_sbrc,256,"[8, 4, 2, 2, 2]",256,256,3.24327
d2z,N=65536_Stage1_256_sbrc,256,"[4, 2, 2, 2, 2, 2, 2]",256,256,3.257277
d2z,N=65536_Stage1_256_sbrc,256,"[8, 8, 2, 2]",512,256,3.277176
d2z,N=65536_Stage1_256_sbrc,256,"[8, 4, 2, 2, 2]",64,64,3.294339
d2z,N=65536_Stage1_256_sbrc,256,"[4, 4, 2, 2, 2, 2]",256,256,3.294862
d2z,N=65536_Stage1_256_sbrc,256,"[16, 4, 2, 2]",256,256,3.298818
d2z,N=65536_Stage1_256_sbrc,256,"[16, 4, 2, 2]",512,256,3.316695
d2z,N=65536_Stage1_256_sbrc,256,"[4, 4, 4, 4]",256,256,3.327589
d2z,N=65536_Stage1_256_sbrc,256,"[8, 4, 4, 2]",1024,256,3.330836
d2z,N=65536_Stage1_256_sbrc,256,"[2, 2, 2, 2, 2, 2, 2, 2]",256,256,3.33428
d2z,N=65536_Stage1_256_sbrc,256,"[8, 2, 2, 2, 2, 2]",1024,256,3.334926
d2z,N=65536_Stage2_128_sbcc,128,"[2, 2, 2, 2, 2, 2, 2]",512,16,3.336491
d2z,N=65536_Stage1_256_sbrc,256,"[4, 4, 4, 2, 2]",256,256,3.336971
d2z,N=65536_Stage2_128_sbcc,128,"[2, 2, 2, 2, 2, 2, 2]",1024,16,3.338382
d2z,N=65536_Stage2_128_sbcc,128,"[2, 2, 2, 2, 2, 2, 2]",256,16,3.341756
d2z,N=65536_Stage1_256_sbrc,256,"[16, 2, 2, 2, 2]",256,256,3.351705
d2z,N=65536_Stage1_256_sbrc,256,"[8, 4, 2, 2, 2]",1024,256,3.355561
d2z,N=65536_Stage1_256_sbrc,256,"[16, 2, 2, 2, 2]",512,256,3.364404
d2z,N=65536_Stage1_256_sbrc,256,"[16, 2, 2, 2, 2]",64,64,3.392348
d2z,N=65536_Stage1_256_sbrc,256,"[8, 4, 4, 2]",64,64,3.421097
d2z,N=65536_Stage2_128_sbcc,128,"[2, 2, 2, 2, 2, 2, 2]",64,64,3.442091
d2z,N=65536_Stage2_128_sbcc,128,"[8, 4, 4]",64,64,3.443676
d2z,N=65536_Stage2_128_sbcc,128,"[8, 2, 2, 2, 2]",64,64,3.477772
d2z,N=65536_Stage1_256_sbrc,256,"[16, 4, 2, 2]",64,64,3.490731
d2z,N=65536_Stage2_128_sbcc,128,"[8, 4, 4]",128,128,3.491065
d2z,N=65536_Stage2_128_sbcc,128,"[4, 4, 2, 2, 2]",64,64,3.493828
d2z,N=65536_Stage2_128_sbcc,128,"[4, 2, 2, 2, 2, 2]",64,64,3.497025
d2z,N=65536_Stage2_128_sbcc,128,"[8, 4, 2, 2]",64,64,3.512229
d2z,N=65536_Stage1_256_sbrc,256,"[8, 8, 4]",256,256,3.522135
d2z,N=65536_Stage1_256_sbrc,256,"[16, 16]",256,256,3.541755
d2z,N=65536_Stage1_256_sbrc,256,"[16, 8, 2]",64,64,3.543041
d2z,N=65536_Stage2_128_sbcc,128,"[4, 4, 4, 2]",64,64,3.554921
d2z,N=65536_Stage2_128_sbcc,128,"[8, 4, 4]",256,256,3.559545
d2z,N=65536_Stage2_128_sbcc,128,"[4, 2, 2, 2, 2, 2]",128,128,3.569907
d2z,N=65536_Stage2_128_sbcc,128,"[8, 2, 2, 2, 2]",128,128,3.578499
d2z,N=65536_Stage1_256_sbrc,256,"[8, 8, 2, 2]",256,256,3.585232
d2z,N=65536_Stage2_128_sbcc,128,"[2, 2, 2, 2, 2, 2, 2]",128,128,3.592012
d2z,N=65536_Stage1_256_sbrc,256,"[16, 16]",512,256,3.624781
d2z,N=65536_Stage2_128_sbcc,128,"[4, 4, 2, 2, 2]",128,128,3.63569
d2z,N=65536_Stage2_128_sbcc,128,"[8, 8, 2]",64,64,3.636097
d2z,N=65536_Stage1_256_sbrc,256,"[16, 8, 2]",512,256,3.639667
d2z,N=65536_Stage1_256_sbrc,256,"[16, 8, 2]",256,256,3.640796
d2z,N=65536_Stage2_128_sbcc,128,"[8, 4, 2, 2]",128,128,3.640811
d2z,N=65536_Stage2_128_sbcc,128,"[16, 8]",128,128,3.657756
d2z,N=65536_Stage2_128_sbcc,128,"[8, 8, 2]",128,128,3.674584
d2z,N=65536_Stage2_128_sbcc,128,"[16, 8]",512,128,3.686062
d2z,N=65536_Stage2_128_sbcc,128,"[4, 4, 4, 2]",128,128,3.686308
d2z,N=65536_Stage2_128_sbcc,128,"[8, 4, 2, 2]",512,256,3.704549
d2z,N=65536_Stage2_128_sbcc,128,"[16, 2, 2, 2]",64,64,3.71358
d2z,N=65536_Stage2_128_sbcc,128,"[16, 8]",64,64,3.718601
d2z,N=65536_Stage2_128_sbcc,128,"[16, 4, 2]",128,128,3.729902
d2z,N=65536_Stage2_128_sbcc,128,"[16, 2, 2, 2]",128,128,3.739327
d2z,N=65536_Stage2_128_sbcc,128,"[16, 4, 2]",64,64,3.746352
d2z,N=65536_Stage1_256_sbrc,256,"[8, 8, 4]",1024,256,3.77828
d2z,N=65536_Stage2_128_sbcc,128,"[8, 2, 2, 2, 2]",512,256,3.784607
d2z,N=65536_Stage2_128_sbcc,128,"[8, 2, 2, 2, 2]",256,256,3.797814
d2z,N=65536_Stage2_128_sbcc,128,"[8, 8, 2]",256,256,3.827052
d2z,N=65536_Stage2_128_sbcc,128,"[8, 4, 2, 2]",256,256,3.837131
d2z,N=65536_Stage1_256_sbrc,256,"[16, 4, 4]",64,64,3.846265
d2z,N=65536_Stage2_128_sbcc,128,"[8, 2, 2, 2, 2]",1024,256,3.862963
d2z,N=65536_Stage2_128_sbcc,128,"[16, 8]",256,256,3.866309
d2z,N=65536_Stage2_128_sbcc,128,"[8, 4, 2, 2]",1024,256,3.884605
d2z,N=65536_Stage2_128_sbcc,128,"[4, 2, 2, 2, 2, 2]",512,256,3.888501
d2z,N=65536_Stage2_128_sbcc,128,"[4, 2, 2, 2, 2, 2]",256,256,3.891519
d2z,N=65536_Stage2_128_sbcc,128,"[16, 4, 2]",256,256,3.892578
d2z,N=65536_Stage2_128_sbcc,128,"[4, 4, 2, 2, 2]",512,256,3.900737
d2z,N=65536_Stage1_256_sbrc,256,"[8, 8, 2, 2]",1024,256,3.903517
d2z,N=65536_Stage2_128_sbcc,128,"[4, 4, 4, 2]",256,256,3.910062
d2z,N=65536_Stage2_128_sbcc,128,"[4, 4, 4, 2]",512,256,3.915605
d2z,N=65536_Stage2_128_sbcc,128,"[16, 8]",256,128,3.920678
d2z,N=65536_Stage2_128_sbcc,128,"[2, 2, 2, 2, 2, 2, 2]",256,256,3.955384
d2z,N=65536_Stage2_128_sbcc,128,"[4, 4, 2, 2, 2]",256,256,3.957116
d2z,N=65536_Stage2_128_sbcc,128,"[4, 4, 2, 2, 2]",1024,256,3.980897
d2z,N=65536_Stage2_128_sbcc,128,"[16, 2, 2, 2]",256,256,4.003443
d2z,N=65536_Stage2_128_sbcc,128,"[4, 4, 4, 2]",1024,256,4.02404
d2z,N=65536_Stage2_128_sbcc,128,"[2, 2, 2, 2, 2, 2, 2]",512,256,4.029626
d2z,N=65536_Stage2_128_sbcc,128,"[8, 8, 2]",512,256,4.051951
d2z,N=65536_Stage2_128_sbcc,128,"[4, 2, 2, 2, 2, 2]",1024,256,4.126949
d2z,N=65536_Stage2_128_sbcc,128,"[8, 4, 4]",512,512,4.177407
d2z,N=65536_Stage2_128_sbcc,128,"[8, 8, 2]",1024,256,4.189801
d2z,N=65536_Stage2_128_sbcc,128,"[2, 2, 2, 2, 2, 2, 2]",1024,256,4.228141
d2z,N=65536_Stage2_128_sbcc,128,"[16, 2, 2, 2]",512,256,4.247065
d2z,N=65536_Stage2_128_sbcc,128,"[16, 4, 2]",512,256,4.250569
d2z,N=65536_Stage2_128_sbcc,128,"[8, 4, 4]",512,256,4.309335
d2z,N=65536_Stage2_128_sbcc,128,"[16, 2, 2, 2]",1024,64,4.421974
d2z,N=65536_Stage2_128_sbcc,128,"[8, 4, 4]",1024,256,4.550016
d2z,N=65536_Stage1_256_sbrc,256,"[16, 2, 2, 2, 2]",1024,128,4.561115
d2z,N=65536_Stage2_128_sbcc,128,"[8, 8, 2]",512,512,4.573333
d2z,N=65536_Stage2_128_sbcc,128,"[8, 2, 2, 2, 2]",512,512,4.630134
d2z,N=65536_Stage2_128_sbcc,128,"[8, 4, 2, 2]",512,512,4.655354
d2z,N=65536_Stage2_128_sbcc,128,"[4, 4, 4, 2]",512,512,4.767994
d2z,N=65536_Stage2_128_sbcc,128,"[4, 2, 2, 2, 2, 2]",512,512,4.81588
d2z,N=65536_Stage2_128_sbcc,128,"[4, 4, 2, 2, 2]",512,512,4.905421
d2z,N=65536_Stage2_128_sbcc,128,"[2, 2, 2, 2, 2, 2, 2]",512,512,5.008214
d2z,N=65536_Stage2_128_sbcc,128,"[16, 8]",512,512,5.076708
d2z,N=65536_Stage2_128_sbcc,128,"[16, 4, 2]",512,512,5.506993
d2z,N=65536_Stage1_256_sbrc,256,"[16, 4, 4]",1024,128,5.683613
d2z,N=65536_Stage2_128_sbcc,128,"[16, 2, 2, 2]",512,512,5.778453
d2z,N=65536_Stage1_256_sbrc,256,"[16, 4, 2, 2]",1024,128,5.797085
d2z,N=65536_Stage2_128_sbcc,128,"[16, 8]",512,256,5.875486
d2z,N=65536_Stage2_128_sbcc,128,"[8, 4, 4]",1024,1024,5.933377
d2z,N=65536_Stage2_128_sbcc,128,"[16, 4, 2]",1024,64,6.034934
d2z,N=65536_Stage2_128_sbcc,128,"[8, 4, 2, 2]",1024,512,6.136216
d2z,N=65536_Stage2_128_sbcc,128,"[8, 2, 2, 2, 2]",1024,512,6.141654
d2z,N=65536_Stage2_128_sbcc,128,"[4, 4, 4, 2]",1024,512,6.465084
d2z,N=65536_Stage2_128_sbcc,128,"[4, 4, 2, 2, 2]",1024,512,6.5163
d2z,N=65536_Stage2_128_sbcc,128,"[4, 2, 2, 2, 2, 2]",1024,512,6.528738
d2z,N=65536_Stage2_128_sbcc,128,"[8, 8, 2]",1024,1024,6.626133
d2z,N=65536_Stage2_128_sbcc,128,"[2, 2, 2, 2, 2, 2, 2]",1024,512,6.76417
d2z,N=65536_Stage1_256_sbrc,256,"[16, 2, 2, 2, 2]",1024,256,6.785945
d2z,N=65536_Stage2_128_sbcc,128,"[8, 8, 2]",1024,512,6.835833
d2z,N=65536_Stage2_128_sbcc,128,"[8, 2, 2, 2, 2]",1024,1024,6.964254
d2z,N=65536_Stage2_128_sbcc,128,"[4, 4, 4, 2]",1024,1024,7.171077
d2z,N=65536_Stage2_128_sbcc,128,"[4, 2, 2, 2, 2, 2]",1024,1024,7.205625
d2z,N=65536_Stage1_256_sbrc,256,"[16, 4, 4]",1024,256,7.225791
d2z,N=65536_Stage1_256_sbrc,256,"[16, 4, 2, 2]",1024,256,7.364168
d2z,N=65536_Stage1_256_sbrc,256,"[16, 8, 2]",1024,128,7.393574
d2z,N=65536_Stage2_128_sbcc,128,"[8, 4, 2, 2]",1024,1024,7.582465
d2z,N=65536_Stage2_128_sbcc,128,"[4, 4, 2, 2, 2]",1024,1024,7.720504
d2z,N=65536_Stage2_128_sbcc,128,"[2, 2, 2, 2, 2, 2, 2]",1024,1024,7.772459
d2z,N=65536_Stage2_128_sbcc,128,"[8, 4, 4]",1024,512,7.789431
d2z,N=65536_Stage1_256_sbrc,256,"[16, 16]",1024,128,8.878045
d2z,N=65536_Stage2_128_sbcc,128,"[16, 8]",1024,64,9.101376
d2z,N=65536_Stage2_128_sbcc,128,"[16, 2, 2, 2]",1024,128,10.200765
d2z,N=65536_Stage2_128_sbcc,128,"[16, 4, 2]",1024,128,11.724779
d2z,N=65536_Stage1_256_sbrc,256,"[16, 16]",1024,256,12.824134
d2z,N=65536_Stage1_256_sbrc,256,"[16, 8, 2]",1024,256,13.411693
d2z,N=65536_Stage2_128_sbcc,128,"[16, 2, 2, 2]",1024,256,17.221505
d2z,N=65536_Stage2_128_sbcc,128,"[16, 8]",1024,128,20.089137
d2z,N=65536_Stage2_128_sbcc,128,"[16, 4, 2]",1024,256,20.473483
d2z,N=65536_Stage2_128_sbcc,128,"[16, 8]",1024,1024,24.282516
d2z,N=65536_Stage2_128_sbcc,128,"[16, 2, 2, 2]",1024,512,30.839317
d2z,N=65536_Stage2_128_sbcc,128,"[16, 8]",1024,256,36.716511
d2z,N=65536_Stage2_128_sbcc,128,"[16, 4, 2]",1024,512,38.103244
d2z,N=65536_Stage2_128_sbcc,128,"[16, 2, 2, 2]",1024,1024,53.572033
d2z,N=65536_Stage2_128_sbcc,128,"[16, 4, 2]",1024,1024,63.970246
d2z,N=65536_Stage2_128_sbcc,128,"[16, 8]",1024,512,70.336222
