Stage,Length,Factors,WGS,TPT,Total_Time_ms
512K_d2z_z2d_512_sbrr,512,"[8, 8, 2, 2, 2]",1024,256,1556.7223945454546
512K_d2z_z2d_512_sbrr,512,"[16, 8, 2, 2]",512,256,1559.6843036363634
512K_d2z_z2d_512_sbrr,512,"[8, 8, 8]",512,512,1564.5423449999998
512K_d2z_z2d_512_sbrr,512,"[16, 8, 4]",512,256,1566.0120335454546
512K_d2z_z2d_512_sbrr,512,"[8, 8, 4, 2]",1024,256,1573.830591090909
512K_d2z_z2d_512_sbrr,512,"[4, 4, 4, 2, 2, 2]",1024,1024,1585.9669979090909
512K_d2z_z2d_512_sbrr,512,"[8, 8, 8]",1024,256,1603.3572331818182
512K_d2z_z2d_512_sbrr,512,"[8, 8, 2, 2, 2]",1024,512,1604.049466
512K_d2z_z2d_512_sbrr,512,"[16, 16, 2]",256,256,1634.562456818182
512K_d2z_z2d_512_sbrr,512,"[8, 8, 4, 2]",1024,512,1646.3717274545452
512K_d2z_z2d_512_sbrr,512,"[8, 8, 8]",1024,512,1648.1358301818182
512K_d2z_z2d_512_sbrr,512,"[4, 4, 4, 4, 2]",1024,1024,1648.4429912727273
512K_d2z_z2d_512_sbrr,512,"[16, 16, 2]",512,128,1665.1757423636363
512K_d2z_z2d_512_sbrr,512,"[16, 2, 2, 2, 2, 2]",512,512,1724.701532090909
512K_d2z_z2d_512_sbrr,512,"[16, 8, 2, 2]",1024,128,1725.6191911818182
512K_d2z_z2d_512_sbrr,512,"[8, 2, 2, 2, 2, 2, 2]",1024,1024,1747.020128272727
512K_d2z_z2d_512_sbrr,512,"[16, 8, 4]",1024,128,1760.5735223636364
512K_d2z_z2d_512_sbrr,512,"[16, 4, 2, 2, 2]",512,512,1773.8722772727274
512K_d2z_z2d_512_sbrr,512,"[16, 4, 4, 2]",512,512,1786.6964246363636
512K_d2z_z2d_512_sbrr,512,"[16, 16, 2]",512,256,1808.3110265454543
512K_d2z_z2d_512_sbrr,512,"[8, 4, 2, 2, 2, 2]",1024,1024,1843.359216181818
512K_d2z_z2d_512_sbrr,512,"[8, 4, 4, 4]",1024,1024,1854.7304369090907
512K_d2z_z2d_512_sbrr,512,"[8, 4, 4, 2, 2]",1024,1024,1902.8518092727272
512K_d2z_z2d_512_sbrr,512,"[16, 8, 4]",512,512,1939.896745818182
512K_d2z_z2d_512_sbrr,512,"[16, 8, 2, 2]",512,512,1943.5981404545455
512K_d2z_z2d_512_sbrr,512,"[16, 2, 2, 2, 2, 2]",1024,256,1951.2526105454547
512K_d2z_z2d_512_sbrr,512,"[16, 2, 2, 2, 2, 2]",1024,512,2065.433230454545
512K_d2z_z2d_512_sbrr,512,"[8, 8, 8]",1024,1024,2116.033602454546
512K_d2z_z2d_512_sbrr,512,"[8, 8, 2, 2, 2]",1024,1024,2127.4772436363637
512K_d2z_z2d_512_sbrr,512,"[8, 8, 4, 2]",1024,1024,2218.6152616363634
512K_d2z_z2d_512_sbrr,512,"[16, 4, 4, 2]",1024,512,2252.200014
512K_d2z_z2d_512_sbrr,512,"[16, 16, 2]",1024,128,2284.7265233636363
512K_d2z_z2d_512_sbrr,512,"[16, 16, 2]",512,512,2326.197141818182
512K_d2z_z2d_512_sbrr,512,"[16, 4, 2, 2, 2]",1024,512,2329.8797336363637
512K_d2z_z2d_512_sbrr,512,"[16, 4, 4, 2]",1024,256,2385.7637874545453
512K_d2z_z2d_512_sbrr,512,"[16, 4, 2, 2, 2]",1024,256,2414.909455181818
512K_d2z_z2d_512_sbrr,512,"[16, 8, 2, 2]",1024,512,2510.593598727273
512K_d2z_z2d_512_sbrr,512,"[16, 8, 4]",1024,512,2534.298306272727
512K_d2z_z2d_512_sbrr,512,"[16, 8, 4]",1024,256,2537.551273181818
512K_d2z_z2d_512_sbrr,512,"[16, 8, 2, 2]",1024,256,2556.6377566363635
512K_d2z_z2d_512_sbrr,512,"[8, 8, 2, 2, 2]",64,16,2686.0147316363636
512K_d2z_z2d_512_sbrr,512,"[16, 4, 2, 2, 2]",64,16,2699.175661727272
512K_d2z_z2d_512_sbrr,512,"[8, 4, 4, 2, 2]",64,16,2740.5037371818185
512K_d2z_z2d_512_sbrr,512,"[8, 8, 2, 2, 2]",128,16,2744.262642363636
512K_d2z_z2d_512_sbrr,512,"[16, 4, 2, 2, 2]",128,16,2750.817501090909
512K_d2z_z2d_512_sbrr,512,"[8, 4, 4, 2, 2]",128,16,2790.6669465454543
512K_d2z_z2d_512_sbrr,512,"[16, 2, 2, 2, 2, 2]",1024,1024,2846.7981120909094
512K_d2z_z2d_512_sbrr,512,"[8, 4, 2, 2, 2, 2]",64,16,3008.0108928181817
512K_d2z_z2d_512_sbrr,512,"[4, 4, 4, 4, 2]",64,16,3049.541920909091
512K_d2z_z2d_512_sbrr,512,"[4, 4, 4, 4, 2]",128,16,3063.9813879090907
512K_d2z_z2d_512_sbrr,512,"[8, 4, 2, 2, 2, 2]",128,16,3072.6847040909092
512K_d2z_z2d_512_sbrr,512,"[16, 4, 4, 2]",1024,1024,3199.8889836363637
512K_d2z_z2d_512_sbrr,512,"[16, 4, 2, 2, 2]",1024,1024,3205.8550165454544
512K_d2z_z2d_512_sbrr,512,"[4, 4, 4, 2, 2, 2]",64,16,3206.9520923636364
512K_d2z_z2d_512_sbrr,512,"[4, 4, 4, 2, 2, 2]",128,16,3252.588506181818
512K_d2z_z2d_512_sbrr,512,"[16, 2, 2, 2, 2, 2]",64,16,3342.9753396363635
512K_d2z_z2d_512_sbrr,512,"[8, 2, 2, 2, 2, 2, 2]",64,16,3359.5811227272725
512K_d2z_z2d_512_sbrr,512,"[16, 2, 2, 2, 2, 2]",128,16,3368.9056634545454
512K_d2z_z2d_512_sbrr,512,"[8, 2, 2, 2, 2, 2, 2]",128,16,3423.4469753636367
512K_d2z_z2d_512_sbrr,512,"[16, 16, 2]",1024,256,3457.787625909091
512K_d2z_z2d_512_sbrr,512,"[4, 4, 2, 2, 2, 2, 2]",64,16,3539.3096188181817
512K_d2z_z2d_512_sbrr,512,"[4, 4, 2, 2, 2, 2, 2]",128,16,3593.6983711818184
512K_d2z_z2d_512_sbrr,512,"[4, 2, 2, 2, 2, 2, 2, 2]",64,16,3868.2808556363634
512K_d2z_z2d_512_sbrr,512,"[4, 2, 2, 2, 2, 2, 2, 2]",128,16,3931.9744328181814
512K_d2z_z2d_512_sbrr,512,"[16, 8, 2, 2]",1024,1024,4210.258889090909
512K_d2z_z2d_512_sbrr,512,"[16, 8, 4]",1024,1024,4223.818364363636
512K_d2z_z2d_512_sbrr,512,"[16, 16, 2]",1024,512,4503.030528181818
512K_d2z_z2d_512_sbrr,512,"[16, 16, 2]",1024,1024,6461.310851181819
