Stage,Length,Factors,WGS,TPT,Total_Time_ms
512K_z2z_512_sbrr,512,"[4, 2, 2, 2, 2, 2, 2, 2]",1024,256,1252.6637703636363
512K_z2z_512_sbrr,512,"[8, 4, 4, 2, 2]",512,512,1252.882325909091
512K_z2z_512_sbrr,512,"[16, 4, 4, 2]",512,128,1253.705487
512K_z2z_512_sbrr,512,"[8, 4, 4, 4]",128,16,1254.5702621818182
512K_z2z_512_sbrr,512,"[4, 4, 4, 4, 2]",1024,512,1255.1754467272729
512K_z2z_512_sbrr,512,"[8, 4, 4, 4]",512,512,1255.284297
512K_z2z_512_sbrr,512,"[4, 4, 2, 2, 2, 2, 2]",256,32,1255.8807841818182
512K_z2z_512_sbrr,512,"[4, 2, 2, 2, 2, 2, 2, 2]",128,32,1256.5426261818182
512K_z2z_512_sbrr,512,"[16, 4, 4, 2]",64,16,1257.1572652727273
512K_z2z_512_sbrr,512,"[8, 8, 4, 2]",128,16,1260.1383426363636
512K_z2z_512_sbrr,512,"[16, 8, 2, 2]",128,16,1262.6193188181817
512K_z2z_512_sbrr,512,"[16, 4, 2, 2, 2]",512,128,1264.1707681818182
512K_z2z_512_sbrr,512,"[8, 4, 4, 4]",64,16,1264.8410647272729
512K_z2z_512_sbrr,512,"[4, 4, 2, 2, 2, 2, 2]",1024,256,1265.028041
512K_z2z_512_sbrr,512,"[8, 2, 2, 2, 2, 2, 2]",1024,256,1267.7878917272728
512K_z2z_512_sbrr,512,"[16, 8, 2, 2]",64,16,1268.0079758181816
512K_z2z_512_sbrr,512,"[16, 2, 2, 2, 2, 2]",512,256,1269.170026
512K_z2z_512_sbrr,512,"[8, 2, 2, 2, 2, 2, 2]",1024,512,1269.8091672727273
512K_z2z_512_sbrr,512,"[16, 2, 2, 2, 2, 2]",512,128,1270.2186675454545
512K_z2z_512_sbrr,512,"[4, 4, 4, 2, 2, 2]",1024,256,1270.7053892727272
512K_z2z_512_sbrr,512,"[16, 8, 4]",256,256,1272.495246909091
512K_z2z_512_sbrr,512,"[4, 2, 2, 2, 2, 2, 2, 2]",1024,1024,1276.819436090909
512K_z2z_512_sbrr,512,"[4, 4, 4, 4, 2]",1024,256,1277.0035218181818
512K_z2z_512_sbrr,512,"[16, 4, 2, 2, 2]",512,256,1277.160012909091
512K_z2z_512_sbrr,512,"[4, 4, 4, 2, 2, 2]",1024,1024,1279.0951344545456
512K_z2z_512_sbrr,512,"[16, 8, 4]",512,128,1279.4843151818181
512K_z2z_512_sbrr,512,"[16, 4, 4, 2]",1024,128,1279.660703090909
512K_z2z_512_sbrr,512,"[16, 4, 2, 2, 2]",1024,128,1281.4937758181818
512K_z2z_512_sbrr,512,"[8, 4, 4, 2, 2]",1024,256,1281.7484807272726
512K_z2z_512_sbrr,512,"[8, 4, 4, 4]",1024,256,1283.8536648181816
512K_z2z_512_sbrr,512,"[8, 4, 4, 4]",1024,512,1288.3281725454544
512K_z2z_512_sbrr,512,"[16, 4, 4, 2]",512,256,1288.727187090909
512K_z2z_512_sbrr,512,"[16, 2, 2, 2, 2, 2]",1024,128,1290.1499732727273
512K_z2z_512_sbrr,512,"[16, 16, 2]",256,128,1295.0232985454545
512K_z2z_512_sbrr,512,"[8, 4, 4, 2, 2]",1024,512,1297.9436716363637
512K_z2z_512_sbrr,512,"[8, 8, 2, 2, 2]",512,512,1298.4643903636363
512K_z2z_512_sbrr,512,"[8, 8, 2, 2, 2]",1024,256,1301.456697
512K_z2z_512_sbrr,512,"[4, 4, 2, 2, 2, 2, 2]",1024,1024,1303.0359594545455
512K_z2z_512_sbrr,512,"[8, 4, 2, 2, 2, 2]",1024,256,1303.527187090909
512K_z2z_512_sbrr,512,"[16, 16, 2]",256,64,1310.5697086363637
512K_z2z_512_sbrr,512,"[8, 8, 4, 2]",1024,256,1311.4398517272728
512K_z2z_512_sbrr,512,"[16, 8, 4]",512,256,1320.3695703636363
512K_z2z_512_sbrr,512,"[16, 8, 2, 2]",512,256,1321.719422
512K_z2z_512_sbrr,512,"[8, 8, 4, 2]",512,512,1324.106067
512K_z2z_512_sbrr,512,"[8, 8, 8]",512,512,1328.5242582727271
512K_z2z_512_sbrr,512,"[8, 8, 2, 2, 2]",1024,512,1343.068104909091
512K_z2z_512_sbrr,512,"[8, 8, 8]",1024,256,1343.152863
512K_z2z_512_sbrr,512,"[16, 16, 2]",256,256,1356.000802090909
512K_z2z_512_sbrr,512,"[16, 16, 2]",512,128,1360.391135090909
512K_z2z_512_sbrr,512,"[8, 8, 8]",1024,512,1362.2178414545456
512K_z2z_512_sbrr,512,"[4, 4, 4, 4, 2]",1024,1024,1369.2161915454544
512K_z2z_512_sbrr,512,"[8, 8, 4, 2]",1024,512,1371.8625322727273
512K_z2z_512_sbrr,512,"[16, 2, 2, 2, 2, 2]",512,512,1404.3301503636362
512K_z2z_512_sbrr,512,"[16, 8, 2, 2]",1024,128,1406.363978909091
512K_z2z_512_sbrr,512,"[16, 8, 4]",1024,128,1414.3709388181817
512K_z2z_512_sbrr,512,"[8, 2, 2, 2, 2, 2, 2]",1024,1024,1415.2408302727272
512K_z2z_512_sbrr,512,"[16, 8, 4]",512,512,1419.2019386363638
512K_z2z_512_sbrr,512,"[16, 4, 2, 2, 2]",512,512,1425.9692461818183
512K_z2z_512_sbrr,512,"[16, 4, 4, 2]",512,512,1434.1323042727272
512K_z2z_512_sbrr,512,"[16, 16, 2]",512,256,1443.7281441818182
512K_z2z_512_sbrr,512,"[16, 2, 2, 2, 2, 2]",1024,256,1451.5029233636362
512K_z2z_512_sbrr,512,"[8, 4, 4, 4]",1024,1024,1469.3361582727273
512K_z2z_512_sbrr,512,"[8, 4, 4, 2, 2]",1024,1024,1496.0143122727272
512K_z2z_512_sbrr,512,"[16, 8, 2, 2]",512,512,1513.443655909091
512K_z2z_512_sbrr,512,"[16, 2, 2, 2, 2, 2]",1024,512,1582.960243
512K_z2z_512_sbrr,512,"[8, 8, 8]",1024,1024,1597.512111
512K_z2z_512_sbrr,512,"[8, 8, 2, 2, 2]",1024,1024,1599.5193328181817
512K_z2z_512_sbrr,512,"[16, 4, 4, 2]",1024,256,1613.5008342727272
512K_z2z_512_sbrr,512,"[16, 4, 2, 2, 2]",1024,256,1631.1627345454544
512K_z2z_512_sbrr,512,"[16, 4, 4, 2]",1024,512,1643.6228866363638
512K_z2z_512_sbrr,512,"[8, 8, 4, 2]",1024,1024,1651.7954503636363
512K_z2z_512_sbrr,512,"[16, 16, 2]",512,512,1699.1388323636363
512K_z2z_512_sbrr,512,"[16, 16, 2]",1024,128,1699.407684909091
512K_z2z_512_sbrr,512,"[16, 4, 2, 2, 2]",1024,512,1716.614130090909
512K_z2z_512_sbrr,512,"[16, 8, 4]",1024,256,1725.3383717272727
512K_z2z_512_sbrr,512,"[16, 8, 2, 2]",1024,256,1806.1010956363637
512K_z2z_512_sbrr,512,"[16, 8, 4]",1024,512,1842.5124912727272
512K_z2z_512_sbrr,512,"[8, 8, 2, 2, 2]",64,16,1886.2614692727273
512K_z2z_512_sbrr,512,"[16, 4, 2, 2, 2]",64,16,1895.4941593636363
512K_z2z_512_sbrr,512,"[16, 8, 2, 2]",1024,512,1897.5315145454545
512K_z2z_512_sbrr,512,"[8, 4, 4, 2, 2]",64,16,1907.652573909091
512K_z2z_512_sbrr,512,"[8, 8, 2, 2, 2]",128,16,1917.599139090909
512K_z2z_512_sbrr,512,"[16, 4, 2, 2, 2]",128,16,1924.006306
512K_z2z_512_sbrr,512,"[8, 4, 4, 2, 2]",128,16,1930.8212008181818
512K_z2z_512_sbrr,512,"[16, 2, 2, 2, 2, 2]",1024,1024,2015.7761537272727
512K_z2z_512_sbrr,512,"[8, 4, 2, 2, 2, 2]",64,16,2054.012932909091
512K_z2z_512_sbrr,512,"[4, 4, 4, 4, 2]",64,16,2087.3575497272727
512K_z2z_512_sbrr,512,"[8, 4, 2, 2, 2, 2]",128,16,2089.548625909091
512K_z2z_512_sbrr,512,"[4, 4, 4, 4, 2]",128,16,2090.988766
512K_z2z_512_sbrr,512,"[16, 4, 2, 2, 2]",1024,1024,2095.3394006363637
512K_z2z_512_sbrr,512,"[4, 4, 4, 2, 2, 2]",128,16,2104.0981682727274
512K_z2z_512_sbrr,512,"[16, 4, 4, 2]",1024,1024,2119.4680042727273
512K_z2z_512_sbrr,512,"[4, 4, 2, 2, 2, 2, 2]",64,16,2202.1936227272727
512K_z2z_512_sbrr,512,"[16, 16, 2]",1024,256,2208.080428818182
512K_z2z_512_sbrr,512,"[16, 2, 2, 2, 2, 2]",64,16,2214.966257
512K_z2z_512_sbrr,512,"[16, 2, 2, 2, 2, 2]",128,16,2239.876441181818
512K_z2z_512_sbrr,512,"[4, 4, 2, 2, 2, 2, 2]",128,16,2249.1220367272726
512K_z2z_512_sbrr,512,"[8, 2, 2, 2, 2, 2, 2]",64,16,2249.884473181818
512K_z2z_512_sbrr,512,"[8, 2, 2, 2, 2, 2, 2]",128,16,2290.205895090909
512K_z2z_512_sbrr,512,"[16, 16, 2]",1024,512,2581.4375946363634
512K_z2z_512_sbrr,512,"[4, 2, 2, 2, 2, 2, 2, 2]",64,16,2609.710645818182
512K_z2z_512_sbrr,512,"[4, 2, 2, 2, 2, 2, 2, 2]",128,16,2630.389094818182
512K_z2z_512_sbrr,512,"[16, 8, 2, 2]",1024,1024,3075.877732181818
512K_z2z_512_sbrr,512,"[16, 8, 4]",1024,1024,3078.266167090909
512K_z2z_512_sbrr,512,"[16, 16, 2]",1024,1024,3841.605404909091
