Stage,Length,Factors,WGS,TPT,Total_Time_ms
64K_z2z_256_sbrr,256,"[16, 2, 2, 2, 2]",1024,512,420.91550090909095
64K_z2z_256_sbrr,256,"[8, 8, 2, 2]",1024,1024,431.12612718181816
64K_z2z_256_sbrr,256,"[16, 16]",1024,256,492.2863798181818
64K_z2z_256_sbrr,256,"[16, 4, 4]",1024,512,498.77320572727274
64K_z2z_256_sbrr,256,"[16, 4, 2, 2]",1024,512,544.3768496363637
64K_z2z_256_sbrr,256,"[16, 8, 2]",1024,512,608.4523866363636
64K_z2z_256_sbrr,256,"[16, 2, 2, 2, 2]",1024,1024,623.1642343636364
64K_z2z_256_sbrr,256,"[16, 4, 4]",1024,1024,655.7210035454546
64K_z2z_256_sbrr,256,"[16, 16]",1024,512,678.2273491818181
64K_z2z_256_sbrr,256,"[16, 4, 2, 2]",1024,1024,688.8741267272727
64K_z2z_256_sbrr,256,"[16, 8, 2]",1024,1024,824.5278958181818
64K_z2z_256_sbrr,256,"[16, 16]",1024,1024,1180.865025909091
