Stage,Length,Factors,WGS,TPT,Total_Time_ms
256K_z2z_512_sbrr,512,"[8, 8, 4, 2]",1024,1024,1052.9481603636364
256K_z2z_512_sbrr,512,"[16, 16, 2]",1024,128,1089.9444805454546
256K_z2z_512_sbrr,512,"[16, 4, 4, 2]",1024,256,1092.3804716363638
256K_z2z_512_sbrr,512,"[16, 4, 2, 2, 2]",1024,512,1096.415750909091
256K_z2z_512_sbrr,512,"[16, 4, 2, 2, 2]",1024,256,1100.9437577272727
256K_z2z_512_sbrr,512,"[16, 16, 2]",512,512,1117.0474975454545
256K_z2z_512_sbrr,512,"[16, 8, 4]",1024,512,1189.540032090909
256K_z2z_512_sbrr,512,"[16, 8, 4]",1024,256,1222.2553411818183
256K_z2z_512_sbrr,512,"[16, 8, 2, 2]",1024,512,1226.4351804545454
256K_z2z_512_sbrr,512,"[16, 8, 2, 2]",1024,256,1243.1649243636361
256K_z2z_512_sbrr,512,"[8, 8, 2, 2, 2]",64,16,1246.452049090909
256K_z2z_512_sbrr,512,"[8, 4, 4, 2, 2]",64,16,1258.8760594545456
256K_z2z_512_sbrr,512,"[8, 8, 2, 2, 2]",128,16,1259.2683721818182
256K_z2z_512_sbrr,512,"[16, 4, 2, 2, 2]",64,16,1265.4265276363637
256K_z2z_512_sbrr,512,"[8, 4, 4, 2, 2]",128,16,1285.5395512727273
256K_z2z_512_sbrr,512,"[16, 4, 2, 2, 2]",128,16,1288.8215628181817
256K_z2z_512_sbrr,512,"[4, 4, 4, 4, 2]",128,16,1393.7610867272726
256K_z2z_512_sbrr,512,"[4, 4, 4, 2, 2, 2]",128,16,1399.145970909091
256K_z2z_512_sbrr,512,"[8, 4, 2, 2, 2, 2]",64,16,1407.4012486363638
256K_z2z_512_sbrr,512,"[4, 4, 4, 2, 2, 2]",64,16,1417.5134116363638
256K_z2z_512_sbrr,512,"[4, 4, 4, 4, 2]",64,16,1429.1914126363638
256K_z2z_512_sbrr,512,"[8, 4, 2, 2, 2, 2]",128,16,1442.4009087272727
256K_z2z_512_sbrr,512,"[16, 4, 4, 2]",1024,1024,1503.1878678181818
256K_z2z_512_sbrr,512,"[16, 2, 2, 2, 2, 2]",1024,1024,1506.0909568181817
256K_z2z_512_sbrr,512,"[16, 4, 2, 2, 2]",1024,1024,1531.2235916363638
256K_z2z_512_sbrr,512,"[4, 4, 2, 2, 2, 2, 2]",64,16,1568.9705526363637
256K_z2z_512_sbrr,512,"[16, 2, 2, 2, 2, 2]",64,16,1576.2470142727273
256K_z2z_512_sbrr,512,"[16, 2, 2, 2, 2, 2]",128,16,1589.7732412727273
256K_z2z_512_sbrr,512,"[8, 2, 2, 2, 2, 2, 2]",128,16,1593.869133
256K_z2z_512_sbrr,512,"[4, 4, 2, 2, 2, 2, 2]",128,16,1603.6987226363638
256K_z2z_512_sbrr,512,"[8, 2, 2, 2, 2, 2, 2]",64,16,1606.2903547272726
256K_z2z_512_sbrr,512,"[16, 16, 2]",1024,256,1702.6818447272728
256K_z2z_512_sbrr,512,"[16, 16, 2]",1024,512,1935.9629772727274
256K_z2z_512_sbrr,512,"[4, 2, 2, 2, 2, 2, 2, 2]",64,16,1966.8385746363638
256K_z2z_512_sbrr,512,"[4, 2, 2, 2, 2, 2, 2, 2]",128,16,1984.434675909091
256K_z2z_512_sbrr,512,"[16, 8, 2, 2]",1024,1024,2321.411900909091
256K_z2z_512_sbrr,512,"[16, 8, 4]",1024,1024,2326.508059909091
256K_z2z_512_sbrr,512,"[16, 16, 2]",1024,1024,3500.779981
