N,Type,DecompMethod,StageIndex,TotalStages,KernelType,ConfigFile,Length,Factors,WGS,TPT,ExtraOpts,ConfigLine,HashKey
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[16, 8, 2]",128,32,"{'sp': 'true', 'dp': 'true'}","NS(length=256, factors=[16, 8, 2], use_3steps_large_twd={'sp': 'true', 'dp': 'true'}, workgroup_size=128, threads_per_transform=32, runtime_compile=True),",4637085a3b9e
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[16, 8, 2]",128,32,"{'sp': 'true', 'dp': 'true', 'half_lds': True}","NS(length=256, factors=[16, 8, 2], use_3steps_large_twd={'sp': 'true', 'dp': 'true'}, workgroup_size=128, threads_per_transform=32, half_lds=True, runtime_compile=True),",ca500a60a83c
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[16, 8, 2]",128,32,"{'sp': 'true', 'dp': 'true', 'flavour': 'wide'}","NS(length=256, factors=[16, 8, 2], use_3steps_large_twd={'sp': 'true', 'dp': 'true'}, workgroup_size=128, threads_per_transform=32, flavour='wide', runtime_compile=True),",ef944187e473
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[16, 8, 2]",128,32,"{'sp': 'true', 'dp': 'false'}","NS(length=256, factors=[16, 8, 2], use_3steps_large_twd={'sp': 'true', 'dp': 'false'}, workgroup_size=128, threads_per_transform=32, runtime_compile=True),",039cfde54737
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[16, 8, 2]",128,32,"{'sp': 'true', 'dp': 'false', 'half_lds': True}","NS(length=256, factors=[16, 8, 2], use_3steps_large_twd={'sp': 'true', 'dp': 'false'}, workgroup_size=128, threads_per_transform=32, half_lds=True, runtime_compile=True),",43349ece63e4
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[16, 8, 2]",128,32,"{'sp': 'true', 'dp': 'false', 'flavour': 'wide'}","NS(length=256, factors=[16, 8, 2], use_3steps_large_twd={'sp': 'true', 'dp': 'false'}, workgroup_size=128, threads_per_transform=32, flavour='wide', runtime_compile=True),",002c177e6344
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[16, 8, 2]",128,32,"{'sp': 'false', 'dp': 'true'}","NS(length=256, factors=[16, 8, 2], use_3steps_large_twd={'sp': 'false', 'dp': 'true'}, workgroup_size=128, threads_per_transform=32, runtime_compile=True),",2d33ee0091f4
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[16, 8, 2]",128,32,"{'sp': 'false', 'dp': 'true', 'half_lds': True}","NS(length=256, factors=[16, 8, 2], use_3steps_large_twd={'sp': 'false', 'dp': 'true'}, workgroup_size=128, threads_per_transform=32, half_lds=True, runtime_compile=True),",0170aee8418c
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[16, 8, 2]",128,32,"{'sp': 'false', 'dp': 'true', 'flavour': 'wide'}","NS(length=256, factors=[16, 8, 2], use_3steps_large_twd={'sp': 'false', 'dp': 'true'}, workgroup_size=128, threads_per_transform=32, flavour='wide', runtime_compile=True),",c3118d3240e4
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[16, 8, 2]",128,32,"{'sp': 'false', 'dp': 'false'}","NS(length=256, factors=[16, 8, 2], use_3steps_large_twd={'sp': 'false', 'dp': 'false'}, workgroup_size=128, threads_per_transform=32, runtime_compile=True),",eea20aab4335
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[16, 8, 2]",128,32,"{'sp': 'false', 'dp': 'false', 'half_lds': True}","NS(length=256, factors=[16, 8, 2], use_3steps_large_twd={'sp': 'false', 'dp': 'false'}, workgroup_size=128, threads_per_transform=32, half_lds=True, runtime_compile=True),",280b763b4c29
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[16, 8, 2]",128,32,"{'sp': 'false', 'dp': 'false', 'flavour': 'wide'}","NS(length=256, factors=[16, 8, 2], use_3steps_large_twd={'sp': 'false', 'dp': 'false'}, workgroup_size=128, threads_per_transform=32, flavour='wide', runtime_compile=True),",81b0fe00381a
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[16, 8, 2]",128,64,"{'sp': 'true', 'dp': 'true'}","NS(length=256, factors=[16, 8, 2], use_3steps_large_twd={'sp': 'true', 'dp': 'true'}, workgroup_size=128, threads_per_transform=64, runtime_compile=True),",aadf740cd86b
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[16, 8, 2]",128,64,"{'sp': 'true', 'dp': 'true', 'half_lds': True}","NS(length=256, factors=[16, 8, 2], use_3steps_large_twd={'sp': 'true', 'dp': 'true'}, workgroup_size=128, threads_per_transform=64, half_lds=True, runtime_compile=True),",1a0a1c3e4bfa
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[16, 8, 2]",128,64,"{'sp': 'true', 'dp': 'true', 'flavour': 'wide'}","NS(length=256, factors=[16, 8, 2], use_3steps_large_twd={'sp': 'true', 'dp': 'true'}, workgroup_size=128, threads_per_transform=64, flavour='wide', runtime_compile=True),",9882ddaea8e7
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[16, 8, 2]",128,64,"{'sp': 'true', 'dp': 'false'}","NS(length=256, factors=[16, 8, 2], use_3steps_large_twd={'sp': 'true', 'dp': 'false'}, workgroup_size=128, threads_per_transform=64, runtime_compile=True),",66d20b7c88a5
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[16, 8, 2]",128,64,"{'sp': 'true', 'dp': 'false', 'half_lds': True}","NS(length=256, factors=[16, 8, 2], use_3steps_large_twd={'sp': 'true', 'dp': 'false'}, workgroup_size=128, threads_per_transform=64, half_lds=True, runtime_compile=True),",c161c683f016
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[16, 8, 2]",128,64,"{'sp': 'true', 'dp': 'false', 'flavour': 'wide'}","NS(length=256, factors=[16, 8, 2], use_3steps_large_twd={'sp': 'true', 'dp': 'false'}, workgroup_size=128, threads_per_transform=64, flavour='wide', runtime_compile=True),",214383335505
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[16, 8, 2]",128,64,"{'sp': 'false', 'dp': 'true'}","NS(length=256, factors=[16, 8, 2], use_3steps_large_twd={'sp': 'false', 'dp': 'true'}, workgroup_size=128, threads_per_transform=64, runtime_compile=True),",0b34bb5e5e21
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[16, 8, 2]",128,64,"{'sp': 'false', 'dp': 'true', 'half_lds': True}","NS(length=256, factors=[16, 8, 2], use_3steps_large_twd={'sp': 'false', 'dp': 'true'}, workgroup_size=128, threads_per_transform=64, half_lds=True, runtime_compile=True),",8c39d2be60fc
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[16, 8, 2]",128,64,"{'sp': 'false', 'dp': 'true', 'flavour': 'wide'}","NS(length=256, factors=[16, 8, 2], use_3steps_large_twd={'sp': 'false', 'dp': 'true'}, workgroup_size=128, threads_per_transform=64, flavour='wide', runtime_compile=True),",49e650089a16
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[16, 8, 2]",128,64,"{'sp': 'false', 'dp': 'false'}","NS(length=256, factors=[16, 8, 2], use_3steps_large_twd={'sp': 'false', 'dp': 'false'}, workgroup_size=128, threads_per_transform=64, runtime_compile=True),",f02fb383cae2
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[16, 8, 2]",128,64,"{'sp': 'false', 'dp': 'false', 'half_lds': True}","NS(length=256, factors=[16, 8, 2], use_3steps_large_twd={'sp': 'false', 'dp': 'false'}, workgroup_size=128, threads_per_transform=64, half_lds=True, runtime_compile=True),",7e49dad1c3f2
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[16, 8, 2]",128,64,"{'sp': 'false', 'dp': 'false', 'flavour': 'wide'}","NS(length=256, factors=[16, 8, 2], use_3steps_large_twd={'sp': 'false', 'dp': 'false'}, workgroup_size=128, threads_per_transform=64, flavour='wide', runtime_compile=True),",fb0104c85e46
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[16, 8, 2]",128,128,"{'sp': 'true', 'dp': 'true'}","NS(length=256, factors=[16, 8, 2], use_3steps_large_twd={'sp': 'true', 'dp': 'true'}, workgroup_size=128, threads_per_transform=128, runtime_compile=True),",fd8eda7cfcca
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[16, 8, 2]",128,128,"{'sp': 'true', 'dp': 'true', 'half_lds': True}","NS(length=256, factors=[16, 8, 2], use_3steps_large_twd={'sp': 'true', 'dp': 'true'}, workgroup_size=128, threads_per_transform=128, half_lds=True, runtime_compile=True),",16fddef54593
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[16, 8, 2]",128,128,"{'sp': 'true', 'dp': 'true', 'flavour': 'wide'}","NS(length=256, factors=[16, 8, 2], use_3steps_large_twd={'sp': 'true', 'dp': 'true'}, workgroup_size=128, threads_per_transform=128, flavour='wide', runtime_compile=True),",5e5a465b82ef
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[16, 8, 2]",128,128,"{'sp': 'true', 'dp': 'false'}","NS(length=256, factors=[16, 8, 2], use_3steps_large_twd={'sp': 'true', 'dp': 'false'}, workgroup_size=128, threads_per_transform=128, runtime_compile=True),",385f4a14be4b
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[16, 8, 2]",128,128,"{'sp': 'true', 'dp': 'false', 'half_lds': True}","NS(length=256, factors=[16, 8, 2], use_3steps_large_twd={'sp': 'true', 'dp': 'false'}, workgroup_size=128, threads_per_transform=128, half_lds=True, runtime_compile=True),",3e99cbebfd79
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[16, 8, 2]",128,128,"{'sp': 'true', 'dp': 'false', 'flavour': 'wide'}","NS(length=256, factors=[16, 8, 2], use_3steps_large_twd={'sp': 'true', 'dp': 'false'}, workgroup_size=128, threads_per_transform=128, flavour='wide', runtime_compile=True),",74ae76e9dfb0
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[16, 8, 2]",128,128,"{'sp': 'false', 'dp': 'true'}","NS(length=256, factors=[16, 8, 2], use_3steps_large_twd={'sp': 'false', 'dp': 'true'}, workgroup_size=128, threads_per_transform=128, runtime_compile=True),",a4ba602a749e
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[16, 8, 2]",128,128,"{'sp': 'false', 'dp': 'true', 'half_lds': True}","NS(length=256, factors=[16, 8, 2], use_3steps_large_twd={'sp': 'false', 'dp': 'true'}, workgroup_size=128, threads_per_transform=128, half_lds=True, runtime_compile=True),",ae75ca741e86
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[16, 8, 2]",128,128,"{'sp': 'false', 'dp': 'true', 'flavour': 'wide'}","NS(length=256, factors=[16, 8, 2], use_3steps_large_twd={'sp': 'false', 'dp': 'true'}, workgroup_size=128, threads_per_transform=128, flavour='wide', runtime_compile=True),",9534251ea051
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[16, 8, 2]",128,128,"{'sp': 'false', 'dp': 'false'}","NS(length=256, factors=[16, 8, 2], use_3steps_large_twd={'sp': 'false', 'dp': 'false'}, workgroup_size=128, threads_per_transform=128, runtime_compile=True),",7fca41f974f7
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[16, 8, 2]",128,128,"{'sp': 'false', 'dp': 'false', 'half_lds': True}","NS(length=256, factors=[16, 8, 2], use_3steps_large_twd={'sp': 'false', 'dp': 'false'}, workgroup_size=128, threads_per_transform=128, half_lds=True, runtime_compile=True),",015549becdc5
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[16, 8, 2]",128,128,"{'sp': 'false', 'dp': 'false', 'flavour': 'wide'}","NS(length=256, factors=[16, 8, 2], use_3steps_large_twd={'sp': 'false', 'dp': 'false'}, workgroup_size=128, threads_per_transform=128, flavour='wide', runtime_compile=True),",5877e43bc815
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[16, 8, 2]",256,16,"{'sp': 'true', 'dp': 'true'}","NS(length=256, factors=[16, 8, 2], use_3steps_large_twd={'sp': 'true', 'dp': 'true'}, workgroup_size=256, threads_per_transform=16, runtime_compile=True),",bc5ca341151b
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[16, 8, 2]",256,16,"{'sp': 'true', 'dp': 'true', 'half_lds': True}","NS(length=256, factors=[16, 8, 2], use_3steps_large_twd={'sp': 'true', 'dp': 'true'}, workgroup_size=256, threads_per_transform=16, half_lds=True, runtime_compile=True),",30d473f39526
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[16, 8, 2]",256,16,"{'sp': 'true', 'dp': 'true', 'flavour': 'wide'}","NS(length=256, factors=[16, 8, 2], use_3steps_large_twd={'sp': 'true', 'dp': 'true'}, workgroup_size=256, threads_per_transform=16, flavour='wide', runtime_compile=True),",49c495a7e3ec
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[16, 8, 2]",256,16,"{'sp': 'true', 'dp': 'false'}","NS(length=256, factors=[16, 8, 2], use_3steps_large_twd={'sp': 'true', 'dp': 'false'}, workgroup_size=256, threads_per_transform=16, runtime_compile=True),",8f02b160bbf7
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[16, 8, 2]",256,16,"{'sp': 'true', 'dp': 'false', 'half_lds': True}","NS(length=256, factors=[16, 8, 2], use_3steps_large_twd={'sp': 'true', 'dp': 'false'}, workgroup_size=256, threads_per_transform=16, half_lds=True, runtime_compile=True),",ba197f6a35d6
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[16, 8, 2]",256,16,"{'sp': 'true', 'dp': 'false', 'flavour': 'wide'}","NS(length=256, factors=[16, 8, 2], use_3steps_large_twd={'sp': 'true', 'dp': 'false'}, workgroup_size=256, threads_per_transform=16, flavour='wide', runtime_compile=True),",5c1accf52510
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[16, 8, 2]",256,16,"{'sp': 'false', 'dp': 'true'}","NS(length=256, factors=[16, 8, 2], use_3steps_large_twd={'sp': 'false', 'dp': 'true'}, workgroup_size=256, threads_per_transform=16, runtime_compile=True),",19ac0fb59be7
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[16, 8, 2]",256,16,"{'sp': 'false', 'dp': 'true', 'half_lds': True}","NS(length=256, factors=[16, 8, 2], use_3steps_large_twd={'sp': 'false', 'dp': 'true'}, workgroup_size=256, threads_per_transform=16, half_lds=True, runtime_compile=True),",a47cb020ba62
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[16, 8, 2]",256,16,"{'sp': 'false', 'dp': 'true', 'flavour': 'wide'}","NS(length=256, factors=[16, 8, 2], use_3steps_large_twd={'sp': 'false', 'dp': 'true'}, workgroup_size=256, threads_per_transform=16, flavour='wide', runtime_compile=True),",6f95643a239c
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[16, 8, 2]",256,16,"{'sp': 'false', 'dp': 'false'}","NS(length=256, factors=[16, 8, 2], use_3steps_large_twd={'sp': 'false', 'dp': 'false'}, workgroup_size=256, threads_per_transform=16, runtime_compile=True),",4bd3dc371154
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[16, 8, 2]",256,16,"{'sp': 'false', 'dp': 'false', 'half_lds': True}","NS(length=256, factors=[16, 8, 2], use_3steps_large_twd={'sp': 'false', 'dp': 'false'}, workgroup_size=256, threads_per_transform=16, half_lds=True, runtime_compile=True),",a9151ad41db1
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[16, 8, 2]",256,16,"{'sp': 'false', 'dp': 'false', 'flavour': 'wide'}","NS(length=256, factors=[16, 8, 2], use_3steps_large_twd={'sp': 'false', 'dp': 'false'}, workgroup_size=256, threads_per_transform=16, flavour='wide', runtime_compile=True),",2993c169adf6
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[16, 8, 2]",256,32,"{'sp': 'true', 'dp': 'true'}","NS(length=256, factors=[16, 8, 2], use_3steps_large_twd={'sp': 'true', 'dp': 'true'}, workgroup_size=256, threads_per_transform=32, runtime_compile=True),",ac0028844737
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[16, 8, 2]",256,32,"{'sp': 'true', 'dp': 'true', 'half_lds': True}","NS(length=256, factors=[16, 8, 2], use_3steps_large_twd={'sp': 'true', 'dp': 'true'}, workgroup_size=256, threads_per_transform=32, half_lds=True, runtime_compile=True),",07f8a84af4a7
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[16, 8, 2]",256,32,"{'sp': 'true', 'dp': 'true', 'flavour': 'wide'}","NS(length=256, factors=[16, 8, 2], use_3steps_large_twd={'sp': 'true', 'dp': 'true'}, workgroup_size=256, threads_per_transform=32, flavour='wide', runtime_compile=True),",01fddac9104f
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[16, 8, 2]",256,32,"{'sp': 'true', 'dp': 'false'}","NS(length=256, factors=[16, 8, 2], use_3steps_large_twd={'sp': 'true', 'dp': 'false'}, workgroup_size=256, threads_per_transform=32, runtime_compile=True),",70f776bebf63
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[16, 8, 2]",256,32,"{'sp': 'true', 'dp': 'false', 'half_lds': True}","NS(length=256, factors=[16, 8, 2], use_3steps_large_twd={'sp': 'true', 'dp': 'false'}, workgroup_size=256, threads_per_transform=32, half_lds=True, runtime_compile=True),",6ea0076706dc
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[16, 8, 2]",256,32,"{'sp': 'true', 'dp': 'false', 'flavour': 'wide'}","NS(length=256, factors=[16, 8, 2], use_3steps_large_twd={'sp': 'true', 'dp': 'false'}, workgroup_size=256, threads_per_transform=32, flavour='wide', runtime_compile=True),",f3c2fbdc7289
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[16, 8, 2]",256,32,"{'sp': 'false', 'dp': 'true'}","NS(length=256, factors=[16, 8, 2], use_3steps_large_twd={'sp': 'false', 'dp': 'true'}, workgroup_size=256, threads_per_transform=32, runtime_compile=True),",cf959f232af1
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[16, 8, 2]",256,32,"{'sp': 'false', 'dp': 'true', 'half_lds': True}","NS(length=256, factors=[16, 8, 2], use_3steps_large_twd={'sp': 'false', 'dp': 'true'}, workgroup_size=256, threads_per_transform=32, half_lds=True, runtime_compile=True),",91504c15128e
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[16, 8, 2]",256,32,"{'sp': 'false', 'dp': 'true', 'flavour': 'wide'}","NS(length=256, factors=[16, 8, 2], use_3steps_large_twd={'sp': 'false', 'dp': 'true'}, workgroup_size=256, threads_per_transform=32, flavour='wide', runtime_compile=True),",6ce31345e00c
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[16, 8, 2]",256,32,"{'sp': 'false', 'dp': 'false'}","NS(length=256, factors=[16, 8, 2], use_3steps_large_twd={'sp': 'false', 'dp': 'false'}, workgroup_size=256, threads_per_transform=32, runtime_compile=True),",617c5745d316
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[16, 8, 2]",256,32,"{'sp': 'false', 'dp': 'false', 'half_lds': True}","NS(length=256, factors=[16, 8, 2], use_3steps_large_twd={'sp': 'false', 'dp': 'false'}, workgroup_size=256, threads_per_transform=32, half_lds=True, runtime_compile=True),",89c143b8f925
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[16, 8, 2]",256,32,"{'sp': 'false', 'dp': 'false', 'flavour': 'wide'}","NS(length=256, factors=[16, 8, 2], use_3steps_large_twd={'sp': 'false', 'dp': 'false'}, workgroup_size=256, threads_per_transform=32, flavour='wide', runtime_compile=True),",f929e2e1cfbb
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[16, 8, 2]",256,64,"{'sp': 'true', 'dp': 'true'}","NS(length=256, factors=[16, 8, 2], use_3steps_large_twd={'sp': 'true', 'dp': 'true'}, workgroup_size=256, threads_per_transform=64, runtime_compile=True),",66ce990d8b24
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[16, 8, 2]",256,64,"{'sp': 'true', 'dp': 'true', 'half_lds': True}","NS(length=256, factors=[16, 8, 2], use_3steps_large_twd={'sp': 'true', 'dp': 'true'}, workgroup_size=256, threads_per_transform=64, half_lds=True, runtime_compile=True),",fdca152995f2
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[16, 8, 2]",256,64,"{'sp': 'true', 'dp': 'true', 'flavour': 'wide'}","NS(length=256, factors=[16, 8, 2], use_3steps_large_twd={'sp': 'true', 'dp': 'true'}, workgroup_size=256, threads_per_transform=64, flavour='wide', runtime_compile=True),",3f2e40ea2f37
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[16, 8, 2]",256,64,"{'sp': 'true', 'dp': 'false'}","NS(length=256, factors=[16, 8, 2], use_3steps_large_twd={'sp': 'true', 'dp': 'false'}, workgroup_size=256, threads_per_transform=64, runtime_compile=True),",2dcbcc86f4da
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[16, 8, 2]",256,64,"{'sp': 'true', 'dp': 'false', 'half_lds': True}","NS(length=256, factors=[16, 8, 2], use_3steps_large_twd={'sp': 'true', 'dp': 'false'}, workgroup_size=256, threads_per_transform=64, half_lds=True, runtime_compile=True),",48436fb1378e
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[16, 8, 2]",256,64,"{'sp': 'true', 'dp': 'false', 'flavour': 'wide'}","NS(length=256, factors=[16, 8, 2], use_3steps_large_twd={'sp': 'true', 'dp': 'false'}, workgroup_size=256, threads_per_transform=64, flavour='wide', runtime_compile=True),",7d5325897007
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[16, 8, 2]",256,64,"{'sp': 'false', 'dp': 'true'}","NS(length=256, factors=[16, 8, 2], use_3steps_large_twd={'sp': 'false', 'dp': 'true'}, workgroup_size=256, threads_per_transform=64, runtime_compile=True),",eef17a90c906
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[16, 8, 2]",256,64,"{'sp': 'false', 'dp': 'true', 'half_lds': True}","NS(length=256, factors=[16, 8, 2], use_3steps_large_twd={'sp': 'false', 'dp': 'true'}, workgroup_size=256, threads_per_transform=64, half_lds=True, runtime_compile=True),",54b2d3bea698
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[16, 8, 2]",256,64,"{'sp': 'false', 'dp': 'true', 'flavour': 'wide'}","NS(length=256, factors=[16, 8, 2], use_3steps_large_twd={'sp': 'false', 'dp': 'true'}, workgroup_size=256, threads_per_transform=64, flavour='wide', runtime_compile=True),",af08e5ec8b1c
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[16, 8, 2]",256,64,"{'sp': 'false', 'dp': 'false'}","NS(length=256, factors=[16, 8, 2], use_3steps_large_twd={'sp': 'false', 'dp': 'false'}, workgroup_size=256, threads_per_transform=64, runtime_compile=True),",adb66b4d3b9c
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[16, 8, 2]",256,64,"{'sp': 'false', 'dp': 'false', 'half_lds': True}","NS(length=256, factors=[16, 8, 2], use_3steps_large_twd={'sp': 'false', 'dp': 'false'}, workgroup_size=256, threads_per_transform=64, half_lds=True, runtime_compile=True),",7f7cbfe87bbd
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[16, 8, 2]",256,64,"{'sp': 'false', 'dp': 'false', 'flavour': 'wide'}","NS(length=256, factors=[16, 8, 2], use_3steps_large_twd={'sp': 'false', 'dp': 'false'}, workgroup_size=256, threads_per_transform=64, flavour='wide', runtime_compile=True),",4a0768b426db
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[16, 8, 2]",256,128,"{'sp': 'true', 'dp': 'true'}","NS(length=256, factors=[16, 8, 2], use_3steps_large_twd={'sp': 'true', 'dp': 'true'}, workgroup_size=256, threads_per_transform=128, runtime_compile=True),",6e37a10c90f9
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[16, 8, 2]",256,128,"{'sp': 'true', 'dp': 'true', 'half_lds': True}","NS(length=256, factors=[16, 8, 2], use_3steps_large_twd={'sp': 'true', 'dp': 'true'}, workgroup_size=256, threads_per_transform=128, half_lds=True, runtime_compile=True),",30c0e5f8e3ae
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[16, 8, 2]",256,128,"{'sp': 'true', 'dp': 'true', 'flavour': 'wide'}","NS(length=256, factors=[16, 8, 2], use_3steps_large_twd={'sp': 'true', 'dp': 'true'}, workgroup_size=256, threads_per_transform=128, flavour='wide', runtime_compile=True),",2bd630c96c14
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[16, 8, 2]",256,128,"{'sp': 'true', 'dp': 'false'}","NS(length=256, factors=[16, 8, 2], use_3steps_large_twd={'sp': 'true', 'dp': 'false'}, workgroup_size=256, threads_per_transform=128, runtime_compile=True),",fe6f3565281b
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[16, 8, 2]",256,128,"{'sp': 'true', 'dp': 'false', 'half_lds': True}","NS(length=256, factors=[16, 8, 2], use_3steps_large_twd={'sp': 'true', 'dp': 'false'}, workgroup_size=256, threads_per_transform=128, half_lds=True, runtime_compile=True),",ae70ca819c6d
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[16, 8, 2]",256,128,"{'sp': 'true', 'dp': 'false', 'flavour': 'wide'}","NS(length=256, factors=[16, 8, 2], use_3steps_large_twd={'sp': 'true', 'dp': 'false'}, workgroup_size=256, threads_per_transform=128, flavour='wide', runtime_compile=True),",14f450ef4e29
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[16, 8, 2]",256,128,"{'sp': 'false', 'dp': 'true'}","NS(length=256, factors=[16, 8, 2], use_3steps_large_twd={'sp': 'false', 'dp': 'true'}, workgroup_size=256, threads_per_transform=128, runtime_compile=True),",47a7e08ac31e
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[16, 8, 2]",256,128,"{'sp': 'false', 'dp': 'true', 'half_lds': True}","NS(length=256, factors=[16, 8, 2], use_3steps_large_twd={'sp': 'false', 'dp': 'true'}, workgroup_size=256, threads_per_transform=128, half_lds=True, runtime_compile=True),",fea7c3ea5934
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[16, 8, 2]",256,128,"{'sp': 'false', 'dp': 'true', 'flavour': 'wide'}","NS(length=256, factors=[16, 8, 2], use_3steps_large_twd={'sp': 'false', 'dp': 'true'}, workgroup_size=256, threads_per_transform=128, flavour='wide', runtime_compile=True),",f13e10ea5c48
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[16, 8, 2]",256,128,"{'sp': 'false', 'dp': 'false'}","NS(length=256, factors=[16, 8, 2], use_3steps_large_twd={'sp': 'false', 'dp': 'false'}, workgroup_size=256, threads_per_transform=128, runtime_compile=True),",5fddd87e438e
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[16, 8, 2]",256,128,"{'sp': 'false', 'dp': 'false', 'half_lds': True}","NS(length=256, factors=[16, 8, 2], use_3steps_large_twd={'sp': 'false', 'dp': 'false'}, workgroup_size=256, threads_per_transform=128, half_lds=True, runtime_compile=True),",a982cdcb2b80
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[16, 8, 2]",256,128,"{'sp': 'false', 'dp': 'false', 'flavour': 'wide'}","NS(length=256, factors=[16, 8, 2], use_3steps_large_twd={'sp': 'false', 'dp': 'false'}, workgroup_size=256, threads_per_transform=128, flavour='wide', runtime_compile=True),",538668554710
